Question,Your_Answer,Round,TimeStamp
82 + 64 = ,146, 5,26/8/2017 1:38:26 PM
131 + 57 = ,188, 5,26/8/2017 1:38:26 PM
105 + 64 = ,169, 5,26/8/2017 1:38:26 PM
123 - 54 = ,69, 5,26/8/2017 1:38:26 PM
58 + 137 = ,195, 6,26/8/2017 1:41:28 PM
66 + 92 = ,158, 6,26/8/2017 1:41:28 PM
107 + 69 = ,176, 6,26/8/2017 1:41:28 PM
78 + 82 = ,160, 6,26/8/2017 1:41:28 PM
70 + 91 = ,161, 6,26/8/2017 1:41:28 PM
127 + 70 = ,197, 6,26/8/2017 1:41:28 PM
99 + 87 = ,186, 6,26/8/2017 1:41:28 PM
106 + 91 = ,197, 6,26/8/2017 1:41:28 PM
58 + 112 = ,170, 6,26/8/2017 1:41:28 PM
124 - 50 = ,74, 6,26/8/2017 1:41:28 PM
70 + 62 = ,132, 6,26/8/2017 1:41:28 PM
74 + 57 = ,131, 6,26/8/2017 1:41:28 PM
77 + 93 = ,170, 6,26/8/2017 1:41:28 PM
68 + 117 = ,185, 6,26/8/2017 1:41:28 PM
126 + 51 = ,177, 6,26/8/2017 1:41:28 PM
118 + 66 = ,184, 6,26/8/2017 1:41:28 PM
62 + 63 = ,125, 6,26/8/2017 1:41:28 PM
126 + 58 = ,184, 6,26/8/2017 1:41:28 PM
129 - 51 = ,78, 6,26/8/2017 1:41:28 PM
56 + 72 = ,128, 6,26/8/2017 1:41:28 PM
55 + 125 = ,180, 1,26/8/2017 2:01:30 PM
72 + 54 = ,126, 1,26/8/2017 2:01:30 PM
91 + 74 = ,165, 1,26/8/2017 2:01:30 PM
73 + 114 = ,187, 1,26/8/2017 2:01:30 PM
91 + 91 = ,182, 1,26/8/2017 2:01:30 PM
80 + 97 = ,177, 1,26/8/2017 2:01:30 PM
52 + 118 = ,170, 1,26/8/2017 2:01:30 PM
50 + 123 = ,173, 1,26/8/2017 2:01:30 PM
52 + 147 = ,199, 1,26/8/2017 2:01:30 PM
72 + 55 = ,127, 1,26/8/2017 2:01:30 PM
59 + 82 = ,141, 1,26/8/2017 2:01:30 PM
97 + 70 = ,167, 1,26/8/2017 2:01:30 PM
101 + 81 = ,182, 1,26/8/2017 2:01:30 PM
128 - 64 = ,64, 1,26/8/2017 2:01:30 PM
102 + 74 = ,176, 1,26/8/2017 2:01:30 PM
62 + 78 = ,140, 1,26/8/2017 2:01:30 PM
63 + 81 = ,144, 1,26/8/2017 2:01:30 PM
51 + 136 = ,187, 1,26/8/2017 2:01:30 PM
146 - 61 = ,85, 1,26/8/2017 2:01:30 PM
144 - 58 = ,86, 1,26/8/2017 2:01:30 PM
64 + 128 = ,192, 2,26/8/2017 2:04:21 PM
105 + 73 = ,178, 2,26/8/2017 2:04:21 PM
118 - 52 = ,66, 2,26/8/2017 2:04:21 PM
102 + 84 = ,186, 2,26/8/2017 2:04:21 PM
77 + 99 = ,176, 2,26/8/2017 2:04:21 PM
140 - 58 = ,82, 2,26/8/2017 2:04:21 PM
85 + 61 = ,146, 2,26/8/2017 2:04:21 PM
74 + 111 = ,185, 2,26/8/2017 2:04:21 PM
69 + 98 = ,167, 2,26/8/2017 2:04:21 PM
52 + 140 = ,192, 2,26/8/2017 2:04:21 PM
120 + 78 = ,198, 2,26/8/2017 2:04:21 PM
84 + 66 = ,150, 2,26/8/2017 2:04:21 PM
61 + 97 = ,158, 2,26/8/2017 2:04:21 PM
72 + 114 = ,186, 2,26/8/2017 2:04:21 PM
86 + 93 = ,179, 2,26/8/2017 2:04:21 PM
147 - 83 = ,64, 2,26/8/2017 2:04:21 PM
51 + 141 = ,192, 2,26/8/2017 2:04:21 PM
116 + 69 = ,185, 2,26/8/2017 2:04:21 PM
55 + 91 = ,146, 2,26/8/2017 2:04:21 PM
85 + 51 = ,136, 2,26/8/2017 2:04:21 PM
90 + 77 = ,167, 3,26/8/2017 2:07:21 PM
135 - 72 = ,63, 3,26/8/2017 2:07:21 PM
65 + 102 = ,167, 3,26/8/2017 2:07:21 PM
119 + 80 = ,199, 3,26/8/2017 2:07:21 PM
69 + 99 = ,168, 3,26/8/2017 2:07:21 PM
124 + 64 = ,188, 3,26/8/2017 2:07:21 PM
121 + 67 = ,188, 3,26/8/2017 2:07:21 PM
60 + 129 = ,189, 3,26/8/2017 2:07:21 PM
63 + 52 = ,115, 3,26/8/2017 2:07:21 PM
63 + 78 = ,141, 3,26/8/2017 2:07:21 PM
136 - 51 = ,85, 3,26/8/2017 2:07:21 PM
61 + 107 = ,168, 3,26/8/2017 2:07:21 PM
144 - 52 = ,92, 3,26/8/2017 2:07:21 PM
108 + 66 = ,174, 3,26/8/2017 2:07:21 PM
133 - 61 = ,72, 3,26/8/2017 2:07:21 PM
125 + 50 = ,175, 3,26/8/2017 2:07:21 PM
112 + 56 = ,168, 3,26/8/2017 2:07:21 PM
75 + 121 = ,196, 3,26/8/2017 2:07:21 PM
76 + 120 = ,196, 3,26/8/2017 2:07:21 PM
61 + 122 = ,183, 3,26/8/2017 2:07:21 PM
118 + 56 = ,174, 4,26/8/2017 2:10:02 PM
110 + 87 = ,197, 4,26/8/2017 2:10:02 PM
77 + 65 = ,142, 4,26/8/2017 2:10:02 PM
83 + 87 = ,170, 4,26/8/2017 2:10:02 PM
105 + 59 = ,164, 4,26/8/2017 2:10:02 PM
61 + 88 = ,149, 4,26/8/2017 2:10:02 PM
99 + 84 = ,183, 4,26/8/2017 2:10:02 PM
89 + 100 = ,189, 4,26/8/2017 2:10:02 PM
50 + 86 = ,136, 4,26/8/2017 2:10:02 PM
98 + 56 = ,154, 4,26/8/2017 2:10:02 PM
66 + 73 = ,139, 4,26/8/2017 2:10:02 PM
133 + 58 = ,191, 4,26/8/2017 2:10:02 PM
54 + 114 = ,168, 4,26/8/2017 2:10:02 PM
60 + 71 = ,131, 4,26/8/2017 2:10:02 PM
134 + 60 = ,194, 4,26/8/2017 2:10:02 PM
86 + 72 = ,158, 4,26/8/2017 2:10:02 PM
60 + 120 = ,180, 4,26/8/2017 2:10:02 PM
56 + 137 = ,193, 4,26/8/2017 2:10:02 PM
56 + 97 = ,153, 4,26/8/2017 2:10:02 PM
108 + 72 = ,180, 4,26/8/2017 2:10:02 PM
140 - 70 = ,70, 5,26/8/2017 2:12:40 PM
146 - 73 = ,73, 5,26/8/2017 2:12:40 PM
101 + 51 = ,152, 5,26/8/2017 2:12:40 PM
59 + 132 = ,191, 5,26/8/2017 2:12:40 PM
149 - 57 = ,92, 5,26/8/2017 2:12:40 PM
145 - 74 = ,71, 5,26/8/2017 2:12:40 PM
57 + 73 = ,130, 5,26/8/2017 2:12:40 PM
116 + 56 = ,172, 5,26/8/2017 2:12:40 PM
54 + 105 = ,159, 5,26/8/2017 2:12:40 PM
87 + 53 = ,140, 5,26/8/2017 2:12:40 PM
79 + 79 = ,158, 5,26/8/2017 2:12:40 PM
62 + 121 = ,183, 5,26/8/2017 2:12:40 PM
62 + 57 = ,119, 5,26/8/2017 2:12:40 PM
132 - 53 = ,79, 5,26/8/2017 2:12:40 PM
62 + 118 = ,180, 5,26/8/2017 2:12:40 PM
134 + 64 = ,198, 5,26/8/2017 2:12:40 PM
50 + 132 = ,182, 5,26/8/2017 2:12:40 PM
112 + 85 = ,197, 5,26/8/2017 2:12:40 PM
124 + 62 = ,186, 5,26/8/2017 2:12:40 PM
98 + 51 = ,149, 5,26/8/2017 2:12:40 PM
113 - 51 = ,62, 6,26/8/2017 2:24:05 PM
58 + 91 = ,149, 6,26/8/2017 2:24:05 PM
81 + 77 = ,158, 6,26/8/2017 2:24:05 PM
116 - 53 = ,63, 6,26/8/2017 2:24:05 PM
106 + 52 = ,158, 6,26/8/2017 2:24:05 PM
85 + 76 = ,161, 6,26/8/2017 2:24:05 PM
62 + 116 = ,178, 6,26/8/2017 2:24:05 PM
72 + 126 = ,198, 6,26/8/2017 2:24:05 PM
134 + 50 = ,184, 6,26/8/2017 2:24:05 PM
100 + 93 = ,193, 6,26/8/2017 2:24:05 PM
93 + 69 = ,162, 6,26/8/2017 2:24:05 PM
60 + 105 = ,165, 6,26/8/2017 2:24:05 PM
145 - 82 = ,63, 6,26/8/2017 2:24:05 PM
145 - 79 = ,66, 6,26/8/2017 2:24:05 PM
126 + 60 = ,186, 6,26/8/2017 2:24:05 PM
134 - 52 = ,82, 6,26/8/2017 2:24:05 PM
83 + 59 = ,142, 6,26/8/2017 2:24:05 PM
128 + 71 = ,199, 6,26/8/2017 2:24:05 PM
68 + 108 = ,176, 6,26/8/2017 2:24:05 PM
56 + 129 = ,185, 6,26/8/2017 2:24:05 PM
91 + 93 = ,184, 7,26/8/2017 2:28:24 PM
69 + 72 = ,141, 7,26/8/2017 2:28:24 PM
88 + 64 = ,152, 7,26/8/2017 2:28:24 PM
123 - 60 = ,63, 7,26/8/2017 2:28:24 PM
87 + 61 = ,148, 7,26/8/2017 2:28:24 PM
121 + 72 = ,193, 7,26/8/2017 2:28:24 PM
141 - 55 = ,86, 7,26/8/2017 2:28:24 PM
150 - 84 = ,66, 7,26/8/2017 2:28:24 PM
106 + 85 = ,191, 7,26/8/2017 2:28:24 PM
80 + 68 = ,148, 7,26/8/2017 2:28:24 PM
118 - 54 = ,64, 7,26/8/2017 2:28:24 PM
52 + 102 = ,154, 7,26/8/2017 2:28:24 PM
67 + 103 = ,170, 7,26/8/2017 2:28:24 PM
74 + 59 = ,133, 7,26/8/2017 2:28:24 PM
137 - 61 = ,76, 7,26/8/2017 2:28:24 PM
102 + 87 = ,189, 7,26/8/2017 2:28:24 PM
119 + 59 = ,178, 7,26/8/2017 2:28:24 PM
113 + 83 = ,196, 7,26/8/2017 2:28:24 PM
69 + 95 = ,164, 7,26/8/2017 2:28:24 PM
56 + 134 = ,190, 7,26/8/2017 2:28:24 PM
137 - 71 = ,66, 8,26/8/2017 2:31:55 PM
79 + 61 = ,140, 8,26/8/2017 2:31:55 PM
96 + 67 = ,163, 8,26/8/2017 2:31:55 PM
61 + 65 = ,126, 8,26/8/2017 2:31:55 PM
119 + 68 = ,187, 8,26/8/2017 2:31:55 PM
54 + 136 = ,190, 8,26/8/2017 2:31:55 PM
64 + 91 = ,155, 8,26/8/2017 2:31:55 PM
95 + 93 = ,188, 8,26/8/2017 2:31:55 PM
54 + 113 = ,167, 8,26/8/2017 2:31:55 PM
112 + 77 = ,189, 8,26/8/2017 2:31:55 PM
73 + 81 = ,154, 8,26/8/2017 2:31:55 PM
88 + 95 = ,183, 8,26/8/2017 2:31:55 PM
136 - 53 = ,83, 8,26/8/2017 2:31:55 PM
64 + 71 = ,135, 8,26/8/2017 2:31:55 PM
52 + 115 = ,167, 8,26/8/2017 2:31:55 PM
98 + 60 = ,158, 8,26/8/2017 2:31:55 PM
76 + 55 = ,131, 8,26/8/2017 2:31:55 PM
107 + 80 = ,187, 8,26/8/2017 2:31:55 PM
84 + 60 = ,144, 8,26/8/2017 2:31:55 PM
131 + 56 = ,187, 8,26/8/2017 2:31:55 PM
53 + 96 = ,149, 9,26/8/2017 2:36:39 PM
76 + 77 = ,153, 9,26/8/2017 2:36:39 PM
112 + 54 = ,166, 9,26/8/2017 2:36:39 PM
139 - 72 = ,67, 9,26/8/2017 2:36:39 PM
68 + 86 = ,154, 9,26/8/2017 2:36:39 PM
92 + 100 = ,192, 9,26/8/2017 2:36:39 PM
87 + 75 = ,162, 9,26/8/2017 2:36:39 PM
62 + 97 = ,159, 9,26/8/2017 2:36:39 PM
90 + 86 = ,176, 9,26/8/2017 2:36:39 PM
78 + 68 = ,146, 9,26/8/2017 2:36:39 PM
104 + 93 = ,197, 9,26/8/2017 2:36:39 PM
68 + 125 = ,193, 9,26/8/2017 2:36:39 PM
150 - 59 = ,91, 9,26/8/2017 2:36:39 PM
63 + 118 = ,181, 9,26/8/2017 2:36:39 PM
59 + 104 = ,163, 9,26/8/2017 2:36:39 PM
64 + 56 = ,120, 9,26/8/2017 2:36:39 PM
90 + 56 = ,146, 9,26/8/2017 2:36:39 PM
78 + 108 = ,186, 9,26/8/2017 2:36:39 PM
147 - 73 = ,74, 9,26/8/2017 2:36:39 PM
80 + 102 = ,182, 10,26/8/2017 2:40:28 PM
55 + 102 = ,157, 10,26/8/2017 2:40:28 PM
55 + 91 = ,146, 10,26/8/2017 2:40:28 PM
82 + 95 = ,177, 10,26/8/2017 2:40:28 PM
82 + 77 = ,159, 10,26/8/2017 2:40:28 PM
68 + 114 = ,182, 10,26/8/2017 2:40:28 PM
75 + 123 = ,198, 10,26/8/2017 2:40:28 PM
120 + 62 = ,182, 10,26/8/2017 2:40:28 PM
97 + 95 = ,192, 10,26/8/2017 2:40:28 PM
54 + 88 = ,142, 10,26/8/2017 2:40:28 PM
63 + 74 = ,137, 10,26/8/2017 2:40:28 PM
52 + 81 = ,133, 10,26/8/2017 2:40:28 PM
69 + 62 = ,131, 10,26/8/2017 2:40:28 PM
119 + 64 = ,183, 10,26/8/2017 2:40:28 PM
76 + 67 = ,143, 10,26/8/2017 2:40:28 PM
55 + 139 = ,194, 10,26/8/2017 2:40:28 PM
50 + 65 = ,115, 10,26/8/2017 2:40:28 PM
57 + 78 = ,135, 10,26/8/2017 2:40:28 PM
96 + 94 = ,190, 10,26/8/2017 2:40:28 PM
57 + 51 = ,108, 10,26/8/2017 2:40:28 PM
68 + 50 = ,118, 11,26/8/2017 2:47:33 PM
82 + 84 = ,166, 11,26/8/2017 2:47:33 PM
56 + 83 = ,139, 11,26/8/2017 2:47:33 PM
149 - 76 = ,73, 11,26/8/2017 2:47:33 PM
58 + 139 = ,197, 11,26/8/2017 2:47:33 PM
144 - 62 = ,82, 11,26/8/2017 2:47:33 PM
79 + 77 = ,156, 11,26/8/2017 2:47:33 PM
50 + 96 = ,146, 11,26/8/2017 2:47:33 PM
51 + 56 = ,107, 11,26/8/2017 2:47:33 PM
79 + 79 = ,158, 11,26/8/2017 2:47:33 PM
126 - 54 = ,72, 11,26/8/2017 2:47:33 PM
66 + 105 = ,171, 11,26/8/2017 2:47:33 PM
132 - 61 = ,71, 11,26/8/2017 2:47:33 PM
70 + 106 = ,176, 11,26/8/2017 2:47:33 PM
89 + 85 = ,174, 11,26/8/2017 2:47:33 PM
106 + 83 = ,189, 11,26/8/2017 2:47:33 PM
148 - 56 = ,92, 11,26/8/2017 2:47:33 PM
122 - 58 = ,64, 11,26/8/2017 2:47:33 PM
94 + 50 = ,144, 11,26/8/2017 2:47:33 PM
63 + 81 = ,144, 11,26/8/2017 2:47:33 PM
63 + 123 = ,186, 12,26/8/2017 2:49:51 PM
130 - 65 = ,65, 12,26/8/2017 2:49:51 PM
54 + 60 = ,114, 12,26/8/2017 2:49:51 PM
84 + 50 = ,134, 12,26/8/2017 2:49:51 PM
86 + 55 = ,141, 12,26/8/2017 2:49:51 PM
75 + 72 = ,147, 12,26/8/2017 2:49:51 PM
52 + 138 = ,190, 12,26/8/2017 2:49:51 PM
125 + 56 = ,181, 12,26/8/2017 2:49:51 PM
63 + 75 = ,138, 12,26/8/2017 2:49:51 PM
75 + 92 = ,167, 12,26/8/2017 2:49:51 PM
85 + 79 = ,164, 12,26/8/2017 2:49:51 PM
105 + 85 = ,190, 12,26/8/2017 2:49:51 PM
98 + 87 = ,185, 12,26/8/2017 2:49:51 PM
89 + 88 = ,177, 12,26/8/2017 2:49:51 PM
61 + 91 = ,152, 12,26/8/2017 2:49:51 PM
67 + 101 = ,168, 12,26/8/2017 2:49:51 PM
51 + 85 = ,136, 12,26/8/2017 2:49:51 PM
105 + 83 = ,188, 12,26/8/2017 2:49:51 PM
69 + 122 = ,191, 12,26/8/2017 2:49:51 PM
83 + 96 = ,179, 12,26/8/2017 2:49:51 PM
104 + 746 = ,850, 13,26/8/2017 3:00:40 PM
362 + 235 = ,597, 13,26/8/2017 3:00:40 PM
280 + 355 = ,635, 13,26/8/2017 3:00:40 PM
320 + 519 = ,839, 13,26/8/2017 3:00:40 PM
371 - 195 = ,176, 13,26/8/2017 3:00:40 PM
207 + 730 = ,937, 13,26/8/2017 3:00:40 PM
135 + 566 = ,701, 13,26/8/2017 3:00:40 PM
438 + 249 = ,687, 13,26/8/2017 3:00:40 PM
144 + 343 = ,487, 13,26/8/2017 3:00:40 PM
285 + 429 = ,714, 13,26/8/2017 3:00:40 PM
596 + 121 = ,717, 13,26/8/2017 3:00:40 PM
217 + 269 = ,486, 13,26/8/2017 3:00:40 PM
383 - 278 = ,105, 13,26/8/2017 3:00:40 PM
229 + 161 = ,390, 13,26/8/2017 3:00:40 PM
438 + 486 = ,924, 13,26/8/2017 3:00:40 PM
236 + 666 = ,902, 13,26/8/2017 3:00:40 PM
601 + 206 = ,807, 13,26/8/2017 3:00:40 PM
391 + 202 = ,593, 14,26/8/2017 3:11:57 PM
154 + 253 = ,407, 14,26/8/2017 3:11:57 PM
578 - 150 = ,428, 14,26/8/2017 3:11:57 PM
171 + 568 = ,739, 14,26/8/2017 3:11:57 PM
372 + 560 = ,932, 14,26/8/2017 3:11:57 PM
311 + 304 = ,615, 14,26/8/2017 3:11:57 PM
309 - 127 = ,182, 14,26/8/2017 3:11:57 PM
314 + 511 = ,825, 14,26/8/2017 3:11:57 PM
263 + 522 = ,785, 14,26/8/2017 3:11:57 PM
313 + 612 = ,925, 14,26/8/2017 3:11:57 PM
426 + 188 = ,614, 14,26/8/2017 3:11:57 PM
720 - 363 = ,357, 14,26/8/2017 3:11:57 PM
146 + 265 = ,411, 14,26/8/2017 3:11:57 PM
684 - 270 = ,414, 14,26/8/2017 3:11:57 PM
204 + 720 = ,924, 14,26/8/2017 3:11:57 PM
715 - 531 = ,184, 14,26/8/2017 3:11:57 PM
334 + 292 = ,626, 14,26/8/2017 3:11:57 PM
655 - 390 = ,265, 14,26/8/2017 3:11:57 PM
122 + 436 = ,558, 14,26/8/2017 3:11:57 PM
236 + 437 = ,673, 14,26/8/2017 3:11:57 PM
203 + 743 = ,946, 15,26/8/2017 3:18:35 PM
223 + 362 = ,585, 15,26/8/2017 3:18:35 PM
336 + 471 = ,807, 15,26/8/2017 3:18:35 PM
391 + 453 = ,844, 15,26/8/2017 3:18:35 PM
746 - 423 = ,323, 15,26/8/2017 3:18:35 PM
792 - 432 = ,360, 15,26/8/2017 3:18:35 PM
759 - 147 = ,612, 15,26/8/2017 3:18:35 PM
586 + 237 = ,823, 15,26/8/2017 3:18:35 PM
377 + 621 = ,998, 15,26/8/2017 3:18:35 PM
438 - 336 = ,102, 15,26/8/2017 3:18:35 PM
524 + 256 = ,780, 15,26/8/2017 3:18:35 PM
577 - 144 = ,433, 15,26/8/2017 3:18:35 PM
721 + 163 = ,884, 15,26/8/2017 3:18:35 PM
111 + 457 = ,568, 15,26/8/2017 3:18:35 PM
196 + 501 = ,697, 15,26/8/2017 3:18:35 PM
359 - 105 = ,254, 15,26/8/2017 3:18:35 PM
665 - 424 = ,241, 16,26/8/2017 3:24:18 PM
296 + 618 = ,914, 16,26/8/2017 3:24:18 PM
468 + 508 = ,976, 16,26/8/2017 3:24:18 PM
265 + 360 = ,625, 16,26/8/2017 3:24:18 PM
624 - 332 = ,292, 16,26/8/2017 3:24:18 PM
204 + 759 = ,963, 16,26/8/2017 3:24:18 PM
222 + 737 = ,959, 16,26/8/2017 3:24:18 PM
543 + 211 = ,754, 16,26/8/2017 3:24:18 PM
469 + 435 = ,904, 16,26/8/2017 3:24:18 PM
173 + 627 = ,800, 16,26/8/2017 3:24:18 PM
521 - 230 = ,291, 16,26/8/2017 3:24:18 PM
643 + 228 = ,871, 16,26/8/2017 3:24:18 PM
190 + 381 = ,571, 16,26/8/2017 3:24:18 PM
338 - 221 = ,117, 16,26/8/2017 3:24:18 PM
517 - 316 = ,201, 16,26/8/2017 3:24:18 PM
725 - 527 = ,198, 16,26/8/2017 3:24:18 PM
124 + 195 = ,319, 16,26/8/2017 3:24:18 PM
292 + 104 = ,396, 16,26/8/2017 3:24:18 PM
502 + 283 = ,785, 1,26/8/2017 4:24:20 PM
674 + 133 = ,807, 1,26/8/2017 4:24:20 PM
570 - 109 = ,461, 1,26/8/2017 4:24:20 PM
654 + 287 = ,941, 1,26/8/2017 4:24:20 PM
132 + 606 = ,738, 1,26/8/2017 4:24:20 PM
100 + 535 = ,635, 1,26/8/2017 4:24:20 PM
131 + 410 = ,541, 1,26/8/2017 4:24:20 PM
379 + 321 = ,700, 1,26/8/2017 4:24:20 PM
850 + 101 = ,951, 1,26/8/2017 4:24:20 PM
633 + 200 = ,833, 1,26/8/2017 4:24:20 PM
676 - 505 = ,171, 1,26/8/2017 4:24:20 PM
462 + 188 = ,650, 1,26/8/2017 4:24:20 PM
102 + 706 = ,808, 1,26/8/2017 4:24:20 PM
720 + 162 = ,882, 1,26/8/2017 4:24:20 PM
856 - 695 = ,161, 1,26/8/2017 4:24:20 PM
571 + 378 = ,949, 1,26/8/2017 4:24:20 PM
818 - 296 = ,522, 1,26/8/2017 4:24:20 PM
499 + 447 = ,946, 1,26/8/2017 4:24:20 PM
196 + 697 = ,893, 1,26/8/2017 4:24:20 PM
525 - 295 = ,230, 1,26/8/2017 4:24:20 PM
370 - 244 = ,126, 2,26/8/2017 4:30:24 PM
822 - 721 = ,101, 2,26/8/2017 4:30:24 PM
543 + 128 = ,671, 2,26/8/2017 4:30:24 PM
278 + 409 = ,687, 2,26/8/2017 4:30:24 PM
492 + 477 = ,969, 2,26/8/2017 4:30:24 PM
219 + 431 = ,650, 2,26/8/2017 4:30:24 PM
838 - 442 = ,396, 2,26/8/2017 4:30:24 PM
615 + 205 = ,820, 2,26/8/2017 4:30:24 PM
653 - 176 = ,477, 2,26/8/2017 4:30:24 PM
692 - 204 = ,488, 2,26/8/2017 4:30:24 PM
174 + 523 = ,697, 2,26/8/2017 4:30:24 PM
603 - 477 = ,126, 2,26/8/2017 4:30:24 PM
665 - 340 = ,325, 2,26/8/2017 4:30:24 PM
739 - 199 = ,540, 2,26/8/2017 4:30:24 PM
409 - 214 = ,195, 2,26/8/2017 4:30:24 PM
615 + 377 = ,992, 2,26/8/2017 4:30:24 PM
