Question,Your_Answer,Round,TimeStamp
99 - 39 = ,60, 3,14/8/2017 8:11:58 PM
31 + 18 = ,49, 3,14/8/2017 8:11:58 PM
40 - 15 = ,25, 3,14/8/2017 8:11:58 PM
26 - 10 = ,16, 3,14/8/2017 8:11:58 PM
34 + 29 = ,63, 3,14/8/2017 8:11:58 PM
22 + 40 = ,62, 3,14/8/2017 8:11:58 PM
41 - 22 = ,19, 3,14/8/2017 8:11:58 PM
47 + 13 = ,60, 3,14/8/2017 8:11:58 PM
64 - 14 = ,50, 3,14/8/2017 8:11:58 PM
98 - 73 = ,25, 3,14/8/2017 8:12:36 PM
27 - 22 = ,05, 3,14/8/2017 8:12:36 PM
90 - 59 = ,31, 3,14/8/2017 8:12:36 PM
19 - 16 = ,03, 3,14/8/2017 8:12:36 PM
12 + 74 = ,86, 3,14/8/2017 8:12:36 PM
64 + 17 = ,81, 3,14/8/2017 8:12:36 PM
26 + 33 = ,59, 3,14/8/2017 8:12:36 PM
13 + 39 = ,52, 3,14/8/2017 8:12:36 PM
14 + 68 = ,82, 3,14/8/2017 8:12:36 PM
63 - 24 = ,39, 3,14/8/2017 8:12:36 PM
31 + 43 = ,74, 3,14/8/2017 8:12:36 PM
99 - 39 = ,60, 3,14/8/2017 8:12:36 PM
31 + 18 = ,49, 3,14/8/2017 8:12:36 PM
40 - 15 = ,25, 3,14/8/2017 8:12:36 PM
26 - 10 = ,16, 3,14/8/2017 8:12:36 PM
34 + 29 = ,63, 3,14/8/2017 8:12:36 PM
22 + 40 = ,62, 3,14/8/2017 8:12:36 PM
41 - 22 = ,19, 3,14/8/2017 8:12:36 PM
47 + 13 = ,60, 3,14/8/2017 8:12:36 PM
64 - 14 = ,50, 3,14/8/2017 8:12:36 PM
57 - 45 = ,12, 4,14/8/2017 8:14:54 PM
14 + 18 = ,32, 4,14/8/2017 8:14:54 PM
29 + 16 = ,45, 4,14/8/2017 8:14:54 PM
15 + 62 = ,77, 4,14/8/2017 8:14:54 PM
35 + 63 = ,98, 4,14/8/2017 8:14:54 PM
63 + 28 = ,91, 4,14/8/2017 8:14:54 PM
46 + 15 = ,61, 4,14/8/2017 8:14:54 PM
52 + 26 = ,78, 4,14/8/2017 8:14:54 PM
61 - 25 = ,36, 4,14/8/2017 8:14:54 PM
30 + 18 = ,48, 4,14/8/2017 8:14:54 PM
41 + 38 = ,79, 4,14/8/2017 8:14:54 PM
89 - 85 = ,04, 4,14/8/2017 8:14:54 PM
93 - 31 = ,62, 4,14/8/2017 8:14:54 PM
28 + 10 = ,38, 4,14/8/2017 8:14:54 PM
47 - 38 = ,09, 4,14/8/2017 8:14:54 PM
10 + 30 = ,40, 4,14/8/2017 8:14:54 PM
99 - 45 = ,54, 4,14/8/2017 8:14:54 PM
11 + 16 = ,27, 4,14/8/2017 8:14:54 PM
70 - 20 = ,50, 4,14/8/2017 8:14:54 PM
69 + 19 = ,88, 4,14/8/2017 8:14:54 PM
57 - 45 = ,12, 4,14/8/2017 8:15:36 PM
14 + 18 = ,32, 4,14/8/2017 8:15:36 PM
29 + 16 = ,45, 4,14/8/2017 8:15:36 PM
15 + 62 = ,77, 4,14/8/2017 8:15:36 PM
35 + 63 = ,98, 4,14/8/2017 8:15:36 PM
63 + 28 = ,91, 4,14/8/2017 8:15:36 PM
46 + 15 = ,61, 4,14/8/2017 8:15:36 PM
52 + 26 = ,78, 4,14/8/2017 8:15:36 PM
61 - 25 = ,36, 4,14/8/2017 8:15:36 PM
30 + 18 = ,48, 4,14/8/2017 8:15:36 PM
41 + 38 = ,79, 4,14/8/2017 8:15:36 PM
89 - 85 = ,04, 4,14/8/2017 8:15:36 PM
93 - 31 = ,62, 4,14/8/2017 8:15:36 PM
28 + 10 = ,38, 4,14/8/2017 8:15:36 PM
47 - 38 = ,09, 4,14/8/2017 8:15:36 PM
10 + 30 = ,40, 4,14/8/2017 8:15:36 PM
99 - 45 = ,54, 4,14/8/2017 8:15:36 PM
11 + 16 = ,27, 4,14/8/2017 8:15:36 PM
70 - 20 = ,50, 4,14/8/2017 8:15:36 PM
69 + 19 = ,88, 4,14/8/2017 8:15:36 PM
16 + 82 = ,98, 5,14/8/2017 8:19:01 PM
65 + 31 = ,96, 5,14/8/2017 8:19:01 PM
51 - 26 = ,25, 5,14/8/2017 8:19:01 PM
21 + 20 = ,41, 5,14/8/2017 8:19:01 PM
95 - 88 = ,07, 5,14/8/2017 8:19:01 PM
97 - 71 = ,26, 5,14/8/2017 8:19:01 PM
21 + 20 = ,41, 5,14/8/2017 8:19:01 PM
96 - 72 = ,24, 5,14/8/2017 8:19:01 PM
24 - 20 = ,04, 5,14/8/2017 8:19:01 PM
22 + 43 = ,65, 5,14/8/2017 8:19:01 PM
88 - 19 = ,69, 5,14/8/2017 8:19:01 PM
37 + 48 = ,85, 5,14/8/2017 8:19:01 PM
40 + 54 = ,94, 5,14/8/2017 8:19:01 PM
50 + 30 = ,80, 5,14/8/2017 8:19:01 PM
38 - 21 = ,17, 5,14/8/2017 8:19:01 PM
37 - 28 = ,09, 5,14/8/2017 8:19:01 PM
80 + 18 = ,98, 5,14/8/2017 8:19:01 PM
11 + 39 = ,50, 5,14/8/2017 8:19:01 PM
90 - 48 = ,42, 5,14/8/2017 8:19:01 PM
84 - 27 = ,57, 5,14/8/2017 8:19:01 PM
16 + 82 = ,98, 5,14/8/2017 8:19:28 PM
65 + 31 = ,96, 5,14/8/2017 8:19:28 PM
51 - 26 = ,25, 5,14/8/2017 8:19:28 PM
21 + 20 = ,41, 5,14/8/2017 8:19:28 PM
95 - 88 = ,07, 5,14/8/2017 8:19:28 PM
97 - 71 = ,26, 5,14/8/2017 8:19:28 PM
21 + 20 = ,41, 5,14/8/2017 8:19:28 PM
96 - 72 = ,24, 5,14/8/2017 8:19:28 PM
24 - 20 = ,04, 5,14/8/2017 8:19:28 PM
22 + 43 = ,65, 5,14/8/2017 8:19:28 PM
88 - 19 = ,69, 5,14/8/2017 8:19:28 PM
37 + 48 = ,85, 5,14/8/2017 8:19:28 PM
40 + 54 = ,94, 5,14/8/2017 8:19:28 PM
50 + 30 = ,80, 5,14/8/2017 8:19:28 PM
38 - 21 = ,17, 5,14/8/2017 8:19:28 PM
37 - 28 = ,09, 5,14/8/2017 8:19:28 PM
80 + 18 = ,98, 5,14/8/2017 8:19:28 PM
11 + 39 = ,50, 5,14/8/2017 8:19:28 PM
90 - 48 = ,42, 5,14/8/2017 8:19:28 PM
84 - 27 = ,57, 5,14/8/2017 8:19:28 PM
80 + 12 = ,92, 6,14/8/2017 8:22:23 PM
18 + 23 = ,41, 6,14/8/2017 8:22:23 PM
84 - 41 = ,43, 6,14/8/2017 8:22:23 PM
98 - 25 = ,73, 6,14/8/2017 8:22:23 PM
91 - 77 = ,14, 6,14/8/2017 8:22:23 PM
46 + 19 = ,65, 6,14/8/2017 8:22:23 PM
99 - 30 = ,69, 6,14/8/2017 8:22:23 PM
95 - 85 = ,10, 6,14/8/2017 8:22:23 PM
95 - 49 = ,46, 6,14/8/2017 8:22:23 PM
37 - 12 = ,25, 6,14/8/2017 8:22:23 PM
53 + 43 = ,96, 6,14/8/2017 8:22:23 PM
50 + 46 = ,96, 6,14/8/2017 8:22:23 PM
62 + 31 = ,93, 6,14/8/2017 8:22:23 PM
76 - 44 = ,32, 6,14/8/2017 8:22:23 PM
54 + 19 = ,73, 6,14/8/2017 8:22:23 PM
27 + 64 = ,91, 6,14/8/2017 8:22:23 PM
22 + 12 = ,34, 6,14/8/2017 8:22:23 PM
79 - 73 = ,06, 6,14/8/2017 8:22:23 PM
92 - 14 = ,78, 6,14/8/2017 8:22:23 PM
30 - 28 = ,02, 6,14/8/2017 8:22:23 PM
62 - 30 = ,32, 7,14/8/2017 8:25:28 PM
57 - 44 = ,13, 7,14/8/2017 8:25:28 PM
40 + 26 = ,66, 7,14/8/2017 8:25:28 PM
47 - 46 = ,01, 7,14/8/2017 8:25:28 PM
30 + 53 = ,83, 7,14/8/2017 8:25:28 PM
25 + 33 = ,58, 7,14/8/2017 8:25:28 PM
40 + 58 = ,98, 7,14/8/2017 8:25:28 PM
14 + 41 = ,55, 7,14/8/2017 8:25:28 PM
54 + 16 = ,70, 7,14/8/2017 8:25:28 PM
51 + 33 = ,84, 7,14/8/2017 8:25:28 PM
29 + 14 = ,43, 7,14/8/2017 8:25:28 PM
53 - 24 = ,29, 7,14/8/2017 8:25:28 PM
98 - 45 = ,53, 7,14/8/2017 8:25:28 PM
70 - 23 = ,47, 7,14/8/2017 8:25:28 PM
98 - 88 = ,10, 7,14/8/2017 8:25:28 PM
74 - 17 = ,57, 7,14/8/2017 8:25:28 PM
54 - 15 = ,39, 7,14/8/2017 8:25:28 PM
79 - 13 = ,66, 7,14/8/2017 8:25:28 PM
32 + 39 = ,71, 7,14/8/2017 8:25:28 PM
23 + 54 = ,77, 7,14/8/2017 8:25:28 PM
62 - 30 = ,32, 7,14/8/2017 8:25:58 PM
57 - 44 = ,13, 7,14/8/2017 8:25:58 PM
40 + 26 = ,66, 7,14/8/2017 8:25:58 PM
47 - 46 = ,01, 7,14/8/2017 8:25:58 PM
30 + 53 = ,83, 7,14/8/2017 8:25:58 PM
25 + 33 = ,58, 7,14/8/2017 8:25:58 PM
40 + 58 = ,98, 7,14/8/2017 8:25:58 PM
14 + 41 = ,55, 7,14/8/2017 8:25:58 PM
54 + 16 = ,70, 7,14/8/2017 8:25:58 PM
51 + 33 = ,84, 7,14/8/2017 8:25:58 PM
29 + 14 = ,43, 7,14/8/2017 8:25:58 PM
53 - 24 = ,29, 7,14/8/2017 8:25:58 PM
98 - 45 = ,53, 7,14/8/2017 8:25:58 PM
70 - 23 = ,47, 7,14/8/2017 8:25:58 PM
98 - 88 = ,10, 7,14/8/2017 8:25:58 PM
74 - 17 = ,57, 7,14/8/2017 8:25:58 PM
54 - 15 = ,39, 7,14/8/2017 8:25:58 PM
79 - 13 = ,66, 7,14/8/2017 8:25:58 PM
32 + 39 = ,71, 7,14/8/2017 8:25:58 PM
23 + 54 = ,77, 7,14/8/2017 8:25:58 PM
23 + 43 = ,66, 8,14/8/2017 8:28:22 PM
12 + 55 = ,67, 8,14/8/2017 8:28:22 PM
60 - 59 = ,01, 8,14/8/2017 8:28:22 PM
61 - 35 = ,26, 8,14/8/2017 8:28:22 PM
51 - 13 = ,38, 8,14/8/2017 8:28:22 PM
60 - 19 = ,41, 8,14/8/2017 8:28:22 PM
41 + 27 = ,68, 8,14/8/2017 8:28:22 PM
56 + 32 = ,88, 8,14/8/2017 8:28:22 PM
63 + 11 = ,74, 8,14/8/2017 8:28:22 PM
63 + 34 = ,97, 8,14/8/2017 8:28:22 PM
99 - 11 = ,88, 8,14/8/2017 8:28:22 PM
15 + 61 = ,76, 8,14/8/2017 8:28:22 PM
51 - 43 = ,08, 8,14/8/2017 8:28:22 PM
45 + 11 = ,56, 8,14/8/2017 8:28:22 PM
66 - 21 = ,45, 8,14/8/2017 8:28:22 PM
97 - 56 = ,41, 8,14/8/2017 8:28:22 PM
42 - 24 = ,18, 8,14/8/2017 8:28:22 PM
73 + 22 = ,95, 8,14/8/2017 8:28:22 PM
94 - 71 = ,23, 8,14/8/2017 8:28:22 PM
34 + 58 = ,92, 8,14/8/2017 8:28:22 PM
23 + 43 = ,66, 8,14/8/2017 8:28:49 PM
12 + 55 = ,67, 8,14/8/2017 8:28:49 PM
60 - 59 = ,01, 8,14/8/2017 8:28:49 PM
61 - 35 = ,26, 8,14/8/2017 8:28:49 PM
51 - 13 = ,38, 8,14/8/2017 8:28:49 PM
60 - 19 = ,41, 8,14/8/2017 8:28:49 PM
41 + 27 = ,68, 8,14/8/2017 8:28:49 PM
56 + 32 = ,88, 8,14/8/2017 8:28:49 PM
63 + 11 = ,74, 8,14/8/2017 8:28:49 PM
63 + 34 = ,97, 8,14/8/2017 8:28:49 PM
99 - 11 = ,88, 8,14/8/2017 8:28:49 PM
15 + 61 = ,76, 8,14/8/2017 8:28:49 PM
51 - 43 = ,08, 8,14/8/2017 8:28:49 PM
45 + 11 = ,56, 8,14/8/2017 8:28:49 PM
66 - 21 = ,45, 8,14/8/2017 8:28:49 PM
97 - 56 = ,41, 8,14/8/2017 8:28:49 PM
42 - 24 = ,18, 8,14/8/2017 8:28:49 PM
73 + 22 = ,95, 8,14/8/2017 8:28:49 PM
94 - 71 = ,23, 8,14/8/2017 8:28:49 PM
34 + 58 = ,92, 8,14/8/2017 8:28:49 PM
46 + 14 = ,60, 9,14/8/2017 8:35:32 PM
22 + 35 = ,57, 9,14/8/2017 8:35:32 PM
74 - 46 = ,28, 9,14/8/2017 8:35:32 PM
70 - 54 = ,16, 9,14/8/2017 8:35:32 PM
55 + 18 = ,73, 9,14/8/2017 8:35:32 PM
91 - 53 = ,38, 9,14/8/2017 8:35:32 PM
60 - 24 = ,36, 9,14/8/2017 8:35:32 PM
19 + 73 = ,92, 9,14/8/2017 8:35:32 PM
86 - 66 = ,20, 9,14/8/2017 8:35:32 PM
19 + 70 = ,89, 9,14/8/2017 8:35:32 PM
96 - 94 = ,02, 9,14/8/2017 8:35:32 PM
14 + 55 = ,69, 9,14/8/2017 8:35:32 PM
20 + 51 = ,71, 9,14/8/2017 8:35:32 PM
89 - 83 = ,06, 9,14/8/2017 8:35:32 PM
53 - 43 = ,10, 9,14/8/2017 8:35:32 PM
53 + 39 = ,92, 9,14/8/2017 8:35:32 PM
99 - 63 = ,36, 9,14/8/2017 8:35:32 PM
51 + 21 = ,72, 9,14/8/2017 8:35:32 PM
45 + 30 = ,75, 9,14/8/2017 8:35:32 PM
65 + 25 = ,90, 9,14/8/2017 8:35:32 PM
46 + 14 = ,60, 9,14/8/2017 8:35:54 PM
22 + 35 = ,57, 9,14/8/2017 8:35:54 PM
74 - 46 = ,28, 9,14/8/2017 8:35:54 PM
70 - 54 = ,16, 9,14/8/2017 8:35:54 PM
55 + 18 = ,73, 9,14/8/2017 8:35:54 PM
91 - 53 = ,38, 9,14/8/2017 8:35:54 PM
60 - 24 = ,36, 9,14/8/2017 8:35:54 PM
19 + 73 = ,92, 9,14/8/2017 8:35:54 PM
86 - 66 = ,20, 9,14/8/2017 8:35:54 PM
19 + 70 = ,89, 9,14/8/2017 8:35:54 PM
96 - 94 = ,02, 9,14/8/2017 8:35:54 PM
14 + 55 = ,69, 9,14/8/2017 8:35:54 PM
20 + 51 = ,71, 9,14/8/2017 8:35:54 PM
89 - 83 = ,06, 9,14/8/2017 8:35:54 PM
53 - 43 = ,10, 9,14/8/2017 8:35:54 PM
53 + 39 = ,92, 9,14/8/2017 8:35:54 PM
99 - 63 = ,36, 9,14/8/2017 8:35:54 PM
51 + 21 = ,72, 9,14/8/2017 8:35:54 PM
45 + 30 = ,75, 9,14/8/2017 8:35:54 PM
65 + 25 = ,90, 9,14/8/2017 8:35:54 PM
34 + 44 = ,78, 10,14/8/2017 8:38:42 PM
97 - 83 = ,14, 10,14/8/2017 8:38:42 PM
90 - 42 = ,48, 10,14/8/2017 8:38:42 PM
22 + 71 = ,93, 10,14/8/2017 8:38:42 PM
17 + 62 = ,79, 10,14/8/2017 8:38:42 PM
56 - 16 = ,40, 10,14/8/2017 8:38:42 PM
39 + 11 = ,50, 10,14/8/2017 8:38:42 PM
19 + 66 = ,85, 10,14/8/2017 8:38:42 PM
54 + 22 = ,76, 10,14/8/2017 8:38:42 PM
65 - 52 = ,13, 10,14/8/2017 8:38:42 PM
48 + 40 = ,88, 10,14/8/2017 8:38:42 PM
32 + 46 = ,78, 10,14/8/2017 8:38:42 PM
30 + 43 = ,73, 10,14/8/2017 8:38:42 PM
90 - 85 = ,05, 10,14/8/2017 8:38:42 PM
20 - 15 = ,05, 10,14/8/2017 8:38:42 PM
51 + 31 = ,82, 10,14/8/2017 8:38:42 PM
70 - 35 = ,35, 10,14/8/2017 8:38:42 PM
45 + 39 = ,84, 10,14/8/2017 8:38:42 PM
90 - 72 = ,18, 10,14/8/2017 8:38:42 PM
78 - 44 = ,34, 10,14/8/2017 8:38:42 PM
17 + 30 = ,47, 11,14/8/2017 8:41:56 PM
67 + 29 = ,96, 11,14/8/2017 8:41:56 PM
16 + 52 = ,68, 11,14/8/2017 8:41:56 PM
43 + 35 = ,78, 11,14/8/2017 8:41:56 PM
99 - 84 = ,15, 11,14/8/2017 8:41:56 PM
76 + 23 = ,99, 11,14/8/2017 8:41:56 PM
26 + 43 = ,69, 11,14/8/2017 8:41:56 PM
67 + 22 = ,89, 11,14/8/2017 8:41:56 PM
64 - 59 = ,05, 11,14/8/2017 8:41:56 PM
41 + 45 = ,86, 11,14/8/2017 8:41:56 PM
12 + 36 = ,48, 11,14/8/2017 8:41:56 PM
46 + 42 = ,88, 11,14/8/2017 8:41:56 PM
38 + 24 = ,62, 11,14/8/2017 8:41:56 PM
17 + 78 = ,95, 11,14/8/2017 8:41:56 PM
57 - 18 = ,39, 11,14/8/2017 8:41:56 PM
98 - 76 = ,22, 11,14/8/2017 8:41:56 PM
49 - 39 = ,10, 11,14/8/2017 8:41:56 PM
49 + 47 = ,96, 11,14/8/2017 8:41:56 PM
67 + 19 = ,86, 11,14/8/2017 8:41:56 PM
17 + 30 = ,47, 11,14/8/2017 8:42:35 PM
67 + 29 = ,96, 11,14/8/2017 8:42:35 PM
16 + 52 = ,68, 11,14/8/2017 8:42:35 PM
43 + 35 = ,78, 11,14/8/2017 8:42:35 PM
99 - 84 = ,15, 11,14/8/2017 8:42:35 PM
76 + 23 = ,99, 11,14/8/2017 8:42:35 PM
26 + 43 = ,69, 11,14/8/2017 8:42:35 PM
67 + 22 = ,89, 11,14/8/2017 8:42:35 PM
64 - 59 = ,05, 11,14/8/2017 8:42:35 PM
41 + 45 = ,86, 11,14/8/2017 8:42:35 PM
12 + 36 = ,48, 11,14/8/2017 8:42:35 PM
46 + 42 = ,88, 11,14/8/2017 8:42:35 PM
38 + 24 = ,62, 11,14/8/2017 8:42:35 PM
17 + 78 = ,95, 11,14/8/2017 8:42:35 PM
57 - 18 = ,39, 11,14/8/2017 8:42:35 PM
98 - 76 = ,22, 11,14/8/2017 8:42:35 PM
49 - 39 = ,10, 11,14/8/2017 8:42:35 PM
49 + 47 = ,96, 11,14/8/2017 8:42:35 PM
67 + 19 = ,86, 11,14/8/2017 8:42:35 PM
81 + 16 = ,97, 12,14/8/2017 8:45:22 PM
61 - 15 = ,46, 12,14/8/2017 8:45:22 PM
39 + 34 = ,73, 12,14/8/2017 8:45:22 PM
92 - 39 = ,53, 12,14/8/2017 8:45:22 PM
83 + 16 = ,99, 12,14/8/2017 8:45:22 PM
13 + 44 = ,57, 12,14/8/2017 8:45:22 PM
10 + 88 = ,98, 12,14/8/2017 8:45:22 PM
18 + 71 = ,89, 12,14/8/2017 8:45:22 PM
73 - 52 = ,21, 12,14/8/2017 8:45:22 PM
55 + 23 = ,78, 12,14/8/2017 8:45:22 PM
51 - 36 = ,15, 12,14/8/2017 8:45:22 PM
63 - 31 = ,32, 12,14/8/2017 8:45:22 PM
54 + 28 = ,82, 12,14/8/2017 8:45:22 PM
55 + 13 = ,68, 12,14/8/2017 8:45:22 PM
51 - 19 = ,32, 12,14/8/2017 8:45:22 PM
80 - 35 = ,45, 12,14/8/2017 8:45:22 PM
35 + 21 = ,56, 12,14/8/2017 8:45:22 PM
89 - 43 = ,46, 12,14/8/2017 8:45:22 PM
45 + 36 = ,81, 12,14/8/2017 8:45:22 PM
81 + 16 = ,97, 12,14/8/2017 8:45:47 PM
61 - 15 = ,46, 12,14/8/2017 8:45:47 PM
39 + 34 = ,73, 12,14/8/2017 8:45:47 PM
92 - 39 = ,53, 12,14/8/2017 8:45:47 PM
83 + 16 = ,99, 12,14/8/2017 8:45:47 PM
13 + 44 = ,57, 12,14/8/2017 8:45:47 PM
10 + 88 = ,98, 12,14/8/2017 8:45:47 PM
18 + 71 = ,89, 12,14/8/2017 8:45:47 PM
26 + 46 = ,72, 12,14/8/2017 8:45:47 PM
73 - 52 = ,21, 12,14/8/2017 8:45:47 PM
55 + 23 = ,78, 12,14/8/2017 8:45:47 PM
51 - 36 = ,15, 12,14/8/2017 8:45:47 PM
63 - 31 = ,32, 12,14/8/2017 8:45:47 PM
54 + 28 = ,82, 12,14/8/2017 8:45:47 PM
55 + 13 = ,68, 12,14/8/2017 8:45:47 PM
51 - 19 = ,32, 12,14/8/2017 8:45:47 PM
80 - 35 = ,45, 12,14/8/2017 8:45:47 PM
35 + 21 = ,56, 12,14/8/2017 8:45:47 PM
89 - 43 = ,46, 12,14/8/2017 8:45:47 PM
45 + 36 = ,81, 12,14/8/2017 8:45:47 PM
71 - 59 = ,12, 13,14/8/2017 8:49:41 PM
27 + 60 = ,87, 13,14/8/2017 8:49:41 PM
88 + 10 = ,98, 13,14/8/2017 8:49:41 PM
63 - 15 = ,48, 13,14/8/2017 8:49:41 PM
74 - 63 = ,11, 13,14/8/2017 8:49:41 PM
39 + 17 = ,56, 13,14/8/2017 8:49:41 PM
90 - 14 = ,76, 13,14/8/2017 8:49:41 PM
30 + 39 = ,69, 13,14/8/2017 8:49:41 PM
11 + 52 = ,63, 13,14/8/2017 8:49:41 PM
23 + 13 = ,36, 13,14/8/2017 8:49:41 PM
23 - 11 = ,12, 13,14/8/2017 8:49:41 PM
99 - 23 = ,76, 13,14/8/2017 8:49:41 PM
29 + 70 = ,99, 13,14/8/2017 8:49:41 PM
60 - 56 = ,04, 13,14/8/2017 8:49:41 PM
22 - 13 = ,09, 13,14/8/2017 8:49:41 PM
80 - 45 = ,35, 13,14/8/2017 8:49:41 PM
33 + 36 = ,69, 13,14/8/2017 8:49:41 PM
10 + 85 = ,95, 13,14/8/2017 8:49:41 PM
42 - 33 = ,09, 13,14/8/2017 8:49:41 PM
48 + 16 = ,64, 13,14/8/2017 8:49:41 PM
