Question,Your_Answer,Round,TimeStamp
45 + 20 = ,65, 3,15/8/2017 4:07:22 PM
49 - 32 = ,17, 3,15/8/2017 4:07:22 PM
15 + 62 = ,77, 3,15/8/2017 4:07:22 PM
83 - 39 = ,44, 3,15/8/2017 4:07:22 PM
73 - 29 = ,44, 3,15/8/2017 4:07:22 PM
70 - 55 = ,15, 3,15/8/2017 4:07:22 PM
96 - 56 = ,40, 3,15/8/2017 4:07:22 PM
28 + 63 = ,91, 3,15/8/2017 4:07:22 PM
56 - 19 = ,37, 3,15/8/2017 4:07:22 PM
76 - 11 = ,65, 3,15/8/2017 4:07:22 PM
55 + 17 = ,72, 3,15/8/2017 4:07:22 PM
90 - 87 = ,03, 3,15/8/2017 4:07:22 PM
82 - 30 = ,52, 3,15/8/2017 4:07:22 PM
44 - 20 = ,24, 3,15/8/2017 4:07:22 PM
58 - 42 = ,16, 3,15/8/2017 4:07:22 PM
38 + 47 = ,85, 3,15/8/2017 4:07:22 PM
22 + 10 = ,32, 3,15/8/2017 4:07:22 PM
72 - 68 = ,04, 3,15/8/2017 4:07:22 PM
49 + 28 = ,77, 3,15/8/2017 4:07:22 PM
86 - 76 = ,10, 4,15/8/2017 4:10:32 PM
81 - 40 = ,41, 4,15/8/2017 4:10:32 PM
25 + 60 = ,85, 4,15/8/2017 4:10:32 PM
95 - 84 = ,11, 4,15/8/2017 4:10:32 PM
55 - 46 = ,09, 4,15/8/2017 4:10:32 PM
11 + 66 = ,77, 4,15/8/2017 4:10:32 PM
73 + 14 = ,87, 4,15/8/2017 4:10:32 PM
98 - 19 = ,79, 4,15/8/2017 4:10:32 PM
89 - 51 = ,38, 4,15/8/2017 4:10:32 PM
53 + 23 = ,76, 4,15/8/2017 4:10:32 PM
32 - 26 = ,06, 4,15/8/2017 4:10:32 PM
85 - 52 = ,33, 4,15/8/2017 4:10:32 PM
94 - 82 = ,12, 4,15/8/2017 4:10:32 PM
73 - 41 = ,32, 4,15/8/2017 4:10:32 PM
78 + 15 = ,93, 4,15/8/2017 4:10:32 PM
86 - 55 = ,31, 4,15/8/2017 4:10:32 PM
88 - 59 = ,29, 4,15/8/2017 4:10:32 PM
38 - 11 = ,27, 4,15/8/2017 4:10:32 PM
69 - 65 = ,04, 4,15/8/2017 4:10:32 PM
67 + 31 = ,98, 4,15/8/2017 4:10:32 PM
22 + 64 = ,86, 5,15/8/2017 4:14:58 PM
26 + 47 = ,73, 5,15/8/2017 4:14:58 PM
53 - 36 = ,17, 5,15/8/2017 4:14:58 PM
89 - 17 = ,72, 5,15/8/2017 4:14:58 PM
72 + 16 = ,88, 5,15/8/2017 4:14:58 PM
20 - 12 = ,08, 5,15/8/2017 4:14:58 PM
68 - 33 = ,35, 5,15/8/2017 4:14:58 PM
97 - 89 = ,08, 5,15/8/2017 4:14:58 PM
69 - 65 = ,04, 5,15/8/2017 4:14:58 PM
93 - 43 = ,50, 5,15/8/2017 4:14:58 PM
58 - 36 = ,22, 5,15/8/2017 4:14:58 PM
96 - 26 = ,70, 5,15/8/2017 4:14:58 PM
78 - 34 = ,44, 5,15/8/2017 4:14:58 PM
68 - 10 = ,58, 5,15/8/2017 4:14:58 PM
59 - 18 = ,41, 5,15/8/2017 4:14:58 PM
50 - 32 = ,18, 5,15/8/2017 4:14:58 PM
70 - 36 = ,34, 5,15/8/2017 4:14:58 PM
94 - 68 = ,26, 5,15/8/2017 4:14:58 PM
29 + 41 = ,70, 5,15/8/2017 4:14:58 PM
46 + 25 = ,71, 5,15/8/2017 4:14:58 PM
88 - 44 = ,44, 6,15/8/2017 4:18:51 PM
91 - 50 = ,41, 6,15/8/2017 4:18:51 PM
65 - 24 = ,41, 6,15/8/2017 4:18:51 PM
69 - 68 = ,01, 6,15/8/2017 4:18:51 PM
75 - 12 = ,63, 6,15/8/2017 4:18:51 PM
22 + 25 = ,47, 6,15/8/2017 4:18:51 PM
45 + 41 = ,86, 6,15/8/2017 4:18:51 PM
42 - 16 = ,26, 6,15/8/2017 4:18:51 PM
70 - 52 = ,18, 6,15/8/2017 4:18:51 PM
62 + 34 = ,96, 6,15/8/2017 4:18:51 PM
71 + 14 = ,85, 6,15/8/2017 4:18:51 PM
23 + 76 = ,99, 6,15/8/2017 4:18:51 PM
19 + 23 = ,42, 6,15/8/2017 4:18:51 PM
37 + 21 = ,58, 6,15/8/2017 4:18:51 PM
94 - 38 = ,56, 6,15/8/2017 4:18:51 PM
71 + 19 = ,90, 6,15/8/2017 4:18:51 PM
83 - 10 = ,73, 6,15/8/2017 4:18:51 PM
77 - 46 = ,31, 6,15/8/2017 4:18:51 PM
48 + 37 = ,85, 7,15/8/2017 4:23:17 PM
28 + 13 = ,41, 7,15/8/2017 4:23:17 PM
53 - 44 = ,09, 7,15/8/2017 4:23:17 PM
37 - 14 = ,23, 7,15/8/2017 4:23:17 PM
44 - 23 = ,21, 7,15/8/2017 4:23:17 PM
78 + 15 = ,93, 7,15/8/2017 4:23:17 PM
70 - 34 = ,36, 7,15/8/2017 4:23:17 PM
57 - 41 = ,16, 7,15/8/2017 4:23:17 PM
64 - 50 = ,14, 7,15/8/2017 4:23:17 PM
41 + 22 = ,63, 7,15/8/2017 4:23:17 PM
26 + 73 = ,99, 7,15/8/2017 4:23:17 PM
73 - 31 = ,42, 7,15/8/2017 4:23:17 PM
89 - 26 = ,63, 7,15/8/2017 4:23:17 PM
99 - 41 = ,58, 7,15/8/2017 4:23:17 PM
41 - 19 = ,22, 7,15/8/2017 4:23:17 PM
45 + 30 = ,75, 7,15/8/2017 4:23:17 PM
86 - 50 = ,36, 7,15/8/2017 4:23:17 PM
34 + 18 = ,52, 7,15/8/2017 4:23:17 PM
24 + 70 = ,94, 7,15/8/2017 4:23:17 PM
23 + 75 = ,98, 7,15/8/2017 4:23:17 PM
11 + 24 = ,35, 8,15/8/2017 4:28:42 PM
68 - 11 = ,57, 8,15/8/2017 4:28:42 PM
93 - 42 = ,51, 8,15/8/2017 4:28:42 PM
93 - 63 = ,30, 8,15/8/2017 4:28:42 PM
32 + 63 = ,95, 8,15/8/2017 4:28:42 PM
35 + 10 = ,45, 8,15/8/2017 4:28:42 PM
37 - 34 = ,03, 8,15/8/2017 4:28:42 PM
16 + 21 = ,37, 8,15/8/2017 4:28:42 PM
47 + 34 = ,81, 8,15/8/2017 4:28:42 PM
87 - 75 = ,12, 8,15/8/2017 4:28:42 PM
40 - 14 = ,26, 8,15/8/2017 4:28:42 PM
49 + 31 = ,80, 8,15/8/2017 4:28:42 PM
57 + 19 = ,76, 8,15/8/2017 4:28:42 PM
88 - 42 = ,46, 8,15/8/2017 4:28:42 PM
59 + 10 = ,69, 8,15/8/2017 4:28:42 PM
53 + 20 = ,73, 8,15/8/2017 4:28:42 PM
14 + 68 = ,82, 8,15/8/2017 4:28:42 PM
32 + 58 = ,90, 8,15/8/2017 4:28:42 PM
40 + 55 = ,95, 8,15/8/2017 4:28:42 PM
31 + 60 = ,91, 8,15/8/2017 4:28:42 PM
61 + 11 = ,72, 9,15/8/2017 4:36:46 PM
53 + 38 = ,91, 9,15/8/2017 4:36:46 PM
10 + 77 = ,87, 9,15/8/2017 4:36:46 PM
48 + 35 = ,83, 9,15/8/2017 4:36:46 PM
89 - 84 = ,05, 9,15/8/2017 4:36:46 PM
72 - 11 = ,61, 9,15/8/2017 4:36:46 PM
43 - 16 = ,27, 9,15/8/2017 4:36:46 PM
38 - 23 = ,15, 9,15/8/2017 4:36:46 PM
11 + 58 = ,69, 9,15/8/2017 4:36:46 PM
96 - 92 = ,04, 9,15/8/2017 4:36:46 PM
11 + 40 = ,51, 9,15/8/2017 4:36:46 PM
86 - 29 = ,57, 9,15/8/2017 4:36:46 PM
91 - 54 = ,37, 9,15/8/2017 4:36:46 PM
46 + 33 = ,79, 9,15/8/2017 4:36:46 PM
20 - 16 = ,04, 9,15/8/2017 4:36:46 PM
29 - 20 = ,09, 9,15/8/2017 4:36:46 PM
97 - 10 = ,87, 9,15/8/2017 4:36:46 PM
94 - 74 = ,20, 9,15/8/2017 4:36:46 PM
93 - 52 = ,41, 9,15/8/2017 4:36:46 PM
16 + 83 = ,99, 9,15/8/2017 4:36:46 PM
33 + 63 = ,96, 10,15/8/2017 4:41:37 PM
31 + 39 = ,70, 10,15/8/2017 4:41:37 PM
26 + 49 = ,75, 10,15/8/2017 4:41:37 PM
31 + 16 = ,47, 10,15/8/2017 4:41:37 PM
49 - 31 = ,18, 10,15/8/2017 4:41:37 PM
52 - 25 = ,27, 10,15/8/2017 4:41:37 PM
11 + 49 = ,60, 10,15/8/2017 4:41:37 PM
12 + 12 = ,24, 10,15/8/2017 4:41:37 PM
67 - 41 = ,26, 10,15/8/2017 4:41:37 PM
91 - 87 = ,04, 10,15/8/2017 4:41:37 PM
80 - 66 = ,14, 10,15/8/2017 4:41:37 PM
53 + 36 = ,89, 10,15/8/2017 4:41:37 PM
40 + 55 = ,95, 10,15/8/2017 4:41:37 PM
51 + 13 = ,64, 10,15/8/2017 4:41:37 PM
37 - 19 = ,18, 10,15/8/2017 4:41:37 PM
26 + 54 = ,80, 10,15/8/2017 4:41:37 PM
68 + 27 = ,95, 10,15/8/2017 4:41:37 PM
54 - 35 = ,19, 10,15/8/2017 4:41:37 PM
85 - 80 = ,05, 10,15/8/2017 4:41:37 PM
33 + 19 = ,52, 10,15/8/2017 4:41:37 PM
42 - 13 = ,29, 11,15/8/2017 4:46:47 PM
10 + 10 = ,20, 11,15/8/2017 4:46:47 PM
55 + 33 = ,88, 11,15/8/2017 4:46:47 PM
58 + 37 = ,95, 11,15/8/2017 4:46:47 PM
13 + 57 = ,70, 11,15/8/2017 4:46:47 PM
34 + 36 = ,70, 11,15/8/2017 4:46:47 PM
77 - 53 = ,24, 11,15/8/2017 4:46:47 PM
24 - 15 = ,09, 11,15/8/2017 4:46:47 PM
89 - 27 = ,62, 11,15/8/2017 4:46:47 PM
51 + 17 = ,68, 11,15/8/2017 4:46:47 PM
56 - 30 = ,26, 11,15/8/2017 4:46:47 PM
91 - 14 = ,77, 11,15/8/2017 4:46:47 PM
75 - 21 = ,54, 11,15/8/2017 4:46:47 PM
75 + 12 = ,87, 11,15/8/2017 4:46:47 PM
89 - 84 = ,05, 11,15/8/2017 4:46:47 PM
73 - 15 = ,58, 11,15/8/2017 4:46:47 PM
33 + 20 = ,53, 11,15/8/2017 4:46:47 PM
99 - 34 = ,65, 11,15/8/2017 4:46:47 PM
32 - 21 = ,11, 11,15/8/2017 4:46:47 PM
50 + 48 = ,98, 11,15/8/2017 4:46:47 PM
48 - 42 = ,06, 12,15/8/2017 4:56:12 PM
44 + 38 = ,82, 12,15/8/2017 4:56:12 PM
14 + 44 = ,58, 12,15/8/2017 4:56:12 PM
50 + 42 = ,92, 12,15/8/2017 4:56:12 PM
68 - 65 = ,03, 12,15/8/2017 4:56:12 PM
49 + 20 = ,69, 12,15/8/2017 4:56:12 PM
55 + 11 = ,66, 12,15/8/2017 4:56:12 PM
82 - 63 = ,19, 12,15/8/2017 4:56:12 PM
46 + 29 = ,75, 12,15/8/2017 4:56:12 PM
70 + 17 = ,87, 12,15/8/2017 4:56:12 PM
10 + 89 = ,99, 12,15/8/2017 4:56:12 PM
59 + 13 = ,72, 12,15/8/2017 4:56:12 PM
51 - 49 = ,02, 12,15/8/2017 4:56:12 PM
37 + 42 = ,79, 12,15/8/2017 4:56:12 PM
88 - 66 = ,22, 12,15/8/2017 4:56:12 PM
56 - 48 = ,08, 12,15/8/2017 4:56:12 PM
71 - 42 = ,29, 12,15/8/2017 4:56:12 PM
89 - 26 = ,63, 12,15/8/2017 4:56:12 PM
58 + 10 = ,68, 12,15/8/2017 4:56:12 PM
16 + 34 = ,50, 12,15/8/2017 4:56:12 PM
96 - 76 = ,20, 13,15/8/2017 5:01:21 PM
47 + 32 = ,79, 13,15/8/2017 5:01:21 PM
76 - 68 = ,08, 13,15/8/2017 5:01:21 PM
41 + 29 = ,70, 13,15/8/2017 5:01:21 PM
18 + 24 = ,42, 13,15/8/2017 5:01:21 PM
23 + 22 = ,45, 13,15/8/2017 5:01:21 PM
70 - 23 = ,47, 13,15/8/2017 5:01:21 PM
44 + 27 = ,71, 13,15/8/2017 5:01:21 PM
60 + 14 = ,74, 13,15/8/2017 5:01:21 PM
22 + 42 = ,64, 13,15/8/2017 5:01:21 PM
29 + 10 = ,39, 13,15/8/2017 5:01:21 PM
51 + 29 = ,80, 13,15/8/2017 5:01:21 PM
66 - 39 = ,27, 13,15/8/2017 5:01:21 PM
36 + 41 = ,77, 13,15/8/2017 5:01:21 PM
90 - 55 = ,35, 13,15/8/2017 5:01:21 PM
95 - 48 = ,47, 13,15/8/2017 5:01:21 PM
85 + 13 = ,98, 13,15/8/2017 5:01:21 PM
15 + 82 = ,97, 13,15/8/2017 5:01:21 PM
17 + 40 = ,57, 13,15/8/2017 5:01:21 PM
62 - 18 = ,44, 14,15/8/2017 5:11:28 PM
80 - 34 = ,46, 14,15/8/2017 5:11:28 PM
81 - 55 = ,26, 14,15/8/2017 5:11:28 PM
45 + 39 = ,84, 14,15/8/2017 5:11:28 PM
75 - 53 = ,22, 14,15/8/2017 5:11:28 PM
86 - 59 = ,27, 14,15/8/2017 5:11:28 PM
69 - 49 = ,20, 14,15/8/2017 5:11:28 PM
72 - 67 = ,05, 14,15/8/2017 5:11:28 PM
99 - 28 = ,71, 14,15/8/2017 5:11:28 PM
73 - 69 = ,04, 14,15/8/2017 5:11:28 PM
35 + 55 = ,90, 14,15/8/2017 5:11:28 PM
67 - 39 = ,28, 14,15/8/2017 5:11:28 PM
32 + 44 = ,76, 14,15/8/2017 5:11:28 PM
54 - 11 = ,43, 14,15/8/2017 5:11:28 PM
64 + 31 = ,95, 14,15/8/2017 5:11:28 PM
37 + 62 = ,99, 14,15/8/2017 5:11:28 PM
29 - 27 = ,02, 14,15/8/2017 5:11:28 PM
60 - 40 = ,20, 14,15/8/2017 5:11:28 PM
54 - 51 = ,03, 14,15/8/2017 5:11:28 PM
32 + 56 = ,88, 14,15/8/2017 5:11:28 PM
45 - 20 = ,25, 15,15/8/2017 5:17:30 PM
83 - 70 = ,13, 15,15/8/2017 5:17:30 PM
72 - 60 = ,12, 15,15/8/2017 5:17:30 PM
66 + 31 = ,97, 15,15/8/2017 5:17:30 PM
50 + 47 = ,97, 15,15/8/2017 5:17:30 PM
59 - 11 = ,48, 15,15/8/2017 5:17:30 PM
28 - 22 = ,06, 15,15/8/2017 5:17:30 PM
13 + 80 = ,93, 15,15/8/2017 5:17:30 PM
43 - 25 = ,18, 15,15/8/2017 5:17:30 PM
19 + 53 = ,72, 15,15/8/2017 5:17:30 PM
82 - 59 = ,23, 15,15/8/2017 5:17:30 PM
17 + 61 = ,78, 15,15/8/2017 5:17:30 PM
97 - 19 = ,78, 15,15/8/2017 5:17:30 PM
18 - 12 = ,06, 15,15/8/2017 5:17:30 PM
19 + 12 = ,31, 15,15/8/2017 5:17:30 PM
79 - 74 = ,05, 15,15/8/2017 5:17:30 PM
40 + 59 = ,99, 15,15/8/2017 5:17:30 PM
23 + 75 = ,98, 15,15/8/2017 5:17:30 PM
93 - 72 = ,21, 15,15/8/2017 5:17:30 PM
20 + 40 = ,60, 16,15/8/2017 5:24:38 PM
60 + 37 = ,97, 16,15/8/2017 5:24:38 PM
23 + 66 = ,89, 16,15/8/2017 5:24:38 PM
69 - 57 = ,12, 16,15/8/2017 5:24:38 PM
68 - 67 = ,01, 16,15/8/2017 5:24:38 PM
91 - 52 = ,39, 16,15/8/2017 5:24:38 PM
20 + 68 = ,88, 16,15/8/2017 5:24:38 PM
10 + 31 = ,41, 16,15/8/2017 5:24:38 PM
77 + 15 = ,92, 16,15/8/2017 5:24:38 PM
50 - 20 = ,30, 16,15/8/2017 5:24:38 PM
62 - 12 = ,50, 16,15/8/2017 5:24:38 PM
75 - 30 = ,45, 16,15/8/2017 5:24:38 PM
35 + 58 = ,93, 16,15/8/2017 5:24:38 PM
12 + 13 = ,25, 16,15/8/2017 5:24:38 PM
63 - 31 = ,32, 16,15/8/2017 5:24:38 PM
85 - 27 = ,58, 16,15/8/2017 5:24:38 PM
27 + 67 = ,94, 16,15/8/2017 5:24:38 PM
68 - 48 = ,20, 16,15/8/2017 5:24:38 PM
32 + 56 = ,88, 16,15/8/2017 5:24:38 PM
16 + 51 = ,67, 16,15/8/2017 5:24:38 PM
51 - 32 = ,19, 17,15/8/2017 5:30:59 PM
61 - 31 = ,30, 17,15/8/2017 5:30:59 PM
78 - 75 = ,03, 17,15/8/2017 5:30:59 PM
73 - 29 = ,44, 17,15/8/2017 5:30:59 PM
30 + 67 = ,97, 17,15/8/2017 5:30:59 PM
65 + 23 = ,88, 17,15/8/2017 5:30:59 PM
36 - 16 = ,20, 17,15/8/2017 5:30:59 PM
22 + 42 = ,64, 17,15/8/2017 5:30:59 PM
48 - 30 = ,18, 17,15/8/2017 5:30:59 PM
72 + 23 = ,95, 17,15/8/2017 5:30:59 PM
55 - 50 = ,05, 17,15/8/2017 5:30:59 PM
65 - 62 = ,03, 17,15/8/2017 5:30:59 PM
30 + 17 = ,47, 17,15/8/2017 5:30:59 PM
27 + 63 = ,90, 17,15/8/2017 5:30:59 PM
86 - 37 = ,49, 17,15/8/2017 5:30:59 PM
55 + 38 = ,93, 17,15/8/2017 5:30:59 PM
43 + 47 = ,90, 17,15/8/2017 5:30:59 PM
62 + 20 = ,82, 17,15/8/2017 5:30:59 PM
18 + 76 = ,94, 17,15/8/2017 5:30:59 PM
18 + 78 = ,96, 17,15/8/2017 5:30:59 PM
86 - 33 = ,53, 18,15/8/2017 5:33:28 PM
50 + 11 = ,61, 18,15/8/2017 5:33:28 PM
75 - 72 = ,03, 18,15/8/2017 5:33:28 PM
16 + 38 = ,54, 18,15/8/2017 5:33:28 PM
57 + 25 = ,82, 18,15/8/2017 5:33:28 PM
64 - 47 = ,17, 18,15/8/2017 5:33:28 PM
17 + 20 = ,37, 18,15/8/2017 5:33:28 PM
73 - 36 = ,37, 18,15/8/2017 5:33:28 PM
92 - 30 = ,62, 18,15/8/2017 5:33:28 PM
65 - 49 = ,16, 18,15/8/2017 5:33:28 PM
29 + 11 = ,40, 18,15/8/2017 5:33:28 PM
93 - 69 = ,24, 18,15/8/2017 5:33:28 PM
35 + 48 = ,83, 18,15/8/2017 5:33:28 PM
20 + 63 = ,83, 18,15/8/2017 5:33:28 PM
45 + 21 = ,66, 18,15/8/2017 5:33:28 PM
73 + 12 = ,85, 18,15/8/2017 5:33:28 PM
90 - 17 = ,73, 18,15/8/2017 5:33:28 PM
17 - 12 = ,05, 18,15/8/2017 5:33:28 PM
59 - 21 = ,38, 18,15/8/2017 5:33:28 PM
18 + 65 = ,83, 18,15/8/2017 5:33:28 PM
46 - 23 = ,23, 19,15/8/2017 5:36:33 PM
68 - 52 = ,16, 19,15/8/2017 5:36:33 PM
33 + 13 = ,46, 19,15/8/2017 5:36:33 PM
87 - 15 = ,72, 19,15/8/2017 5:36:33 PM
14 + 21 = ,35, 19,15/8/2017 5:36:33 PM
31 + 23 = ,54, 19,15/8/2017 5:36:33 PM
22 + 75 = ,97, 19,15/8/2017 5:36:33 PM
74 - 21 = ,53, 19,15/8/2017 5:36:33 PM
50 - 44 = ,06, 19,15/8/2017 5:36:33 PM
37 + 35 = ,72, 19,15/8/2017 5:36:33 PM
25 + 31 = ,56, 19,15/8/2017 5:36:33 PM
43 + 40 = ,83, 19,15/8/2017 5:36:33 PM
82 - 62 = ,20, 19,15/8/2017 5:36:33 PM
25 + 48 = ,73, 19,15/8/2017 5:36:33 PM
80 - 19 = ,61, 19,15/8/2017 5:36:33 PM
70 + 19 = ,89, 19,15/8/2017 5:36:33 PM
50 + 30 = ,80, 19,15/8/2017 5:36:33 PM
59 - 25 = ,34, 19,15/8/2017 5:36:33 PM
60 - 31 = ,29, 19,15/8/2017 5:36:33 PM
89 - 85 = ,04, 19,15/8/2017 5:36:33 PM
43 + 12 = ,55, 20,15/8/2017 5:39:45 PM
32 + 60 = ,92, 20,15/8/2017 5:39:45 PM
86 - 53 = ,33, 20,15/8/2017 5:39:45 PM
53 - 32 = ,21, 20,15/8/2017 5:39:45 PM
67 - 63 = ,04, 20,15/8/2017 5:39:45 PM
20 + 72 = ,92, 20,15/8/2017 5:39:45 PM
94 - 64 = ,30, 20,15/8/2017 5:39:45 PM
26 + 27 = ,53, 20,15/8/2017 5:39:45 PM
76 - 21 = ,55, 20,15/8/2017 5:39:45 PM
12 + 23 = ,35, 20,15/8/2017 5:39:45 PM
45 + 54 = ,99, 20,15/8/2017 5:39:45 PM
71 + 17 = ,88, 20,15/8/2017 5:39:45 PM
31 - 17 = ,14, 20,15/8/2017 5:39:45 PM
75 - 26 = ,49, 20,15/8/2017 5:39:45 PM
77 - 31 = ,46, 20,15/8/2017 5:39:45 PM
40 + 32 = ,72, 20,15/8/2017 5:39:45 PM
95 - 64 = ,31, 20,15/8/2017 5:39:45 PM
16 + 70 = ,86, 20,15/8/2017 5:39:45 PM
75 - 43 = ,32, 20,15/8/2017 5:39:45 PM
21 - 19 = ,02, 20,15/8/2017 5:39:45 PM
54 + 35 = ,89, 21,15/8/2017 5:43:13 PM
15 + 47 = ,62, 21,15/8/2017 5:43:13 PM
97 - 28 = ,69, 21,15/8/2017 5:43:13 PM
12 + 68 = ,80, 21,15/8/2017 5:43:13 PM
87 - 37 = ,50, 21,15/8/2017 5:43:13 PM
70 - 17 = ,53, 21,15/8/2017 5:43:13 PM
93 - 20 = ,73, 21,15/8/2017 5:43:13 PM
50 + 33 = ,83, 21,15/8/2017 5:43:13 PM
46 + 48 = ,94, 21,15/8/2017 5:43:13 PM
83 - 49 = ,34, 21,15/8/2017 5:43:13 PM
81 - 22 = ,59, 21,15/8/2017 5:43:13 PM
21 + 10 = ,31, 21,15/8/2017 5:43:13 PM
80 - 18 = ,62, 21,15/8/2017 5:43:13 PM
35 - 22 = ,13, 21,15/8/2017 5:43:13 PM
20 + 76 = ,96, 21,15/8/2017 5:43:13 PM
64 - 10 = ,54, 21,15/8/2017 5:43:13 PM
95 - 29 = ,66, 21,15/8/2017 5:43:13 PM
19 + 60 = ,79, 21,15/8/2017 5:43:13 PM
23 + 52 = ,75, 21,15/8/2017 5:43:13 PM
82 - 78 = ,04, 21,15/8/2017 5:43:13 PM
30 + 50 = ,80, 22,15/8/2017 5:46:52 PM
29 + 45 = ,74, 22,15/8/2017 5:46:52 PM
53 - 24 = ,29, 22,15/8/2017 5:46:52 PM
16 + 60 = ,76, 22,15/8/2017 5:46:52 PM
28 + 44 = ,72, 22,15/8/2017 5:46:52 PM
66 - 22 = ,44, 22,15/8/2017 5:46:52 PM
75 + 10 = ,85, 22,15/8/2017 5:46:52 PM
79 - 33 = ,46, 22,15/8/2017 5:46:52 PM
82 - 78 = ,04, 22,15/8/2017 5:46:52 PM
47 - 44 = ,03, 22,15/8/2017 5:46:52 PM
18 + 25 = ,43, 22,15/8/2017 5:46:52 PM
99 - 85 = ,14, 22,15/8/2017 5:46:52 PM
75 - 74 = ,01, 22,15/8/2017 5:46:52 PM
11 + 58 = ,69, 22,15/8/2017 5:46:52 PM
77 - 67 = ,10, 22,15/8/2017 5:46:52 PM
26 + 53 = ,79, 22,15/8/2017 5:46:52 PM
61 + 21 = ,82, 22,15/8/2017 5:46:52 PM
17 + 21 = ,38, 22,15/8/2017 5:46:52 PM
66 - 12 = ,54, 22,15/8/2017 5:46:52 PM
99 - 14 = ,85, 22,15/8/2017 5:46:52 PM
51 - 49 = ,02, 23,15/8/2017 5:51:19 PM
77 - 46 = ,31, 23,15/8/2017 5:51:19 PM
40 + 37 = ,77, 23,15/8/2017 5:51:19 PM
29 - 25 = ,04, 23,15/8/2017 5:51:19 PM
83 - 29 = ,54, 23,15/8/2017 5:51:19 PM
63 - 38 = ,25, 23,15/8/2017 5:51:19 PM
68 - 60 = ,08, 23,15/8/2017 5:51:19 PM
41 - 37 = ,04, 23,15/8/2017 5:51:19 PM
73 - 32 = ,41, 23,15/8/2017 5:51:19 PM
81 - 55 = ,26, 23,15/8/2017 5:51:19 PM
68 - 42 = ,26, 23,15/8/2017 5:51:19 PM
14 + 80 = ,94, 23,15/8/2017 5:51:19 PM
69 - 51 = ,18, 23,15/8/2017 5:51:19 PM
93 - 20 = ,73, 23,15/8/2017 5:51:19 PM
72 - 36 = ,36, 23,15/8/2017 5:51:19 PM
57 - 14 = ,43, 23,15/8/2017 5:51:19 PM
16 + 35 = ,51, 23,15/8/2017 5:51:19 PM
36 + 34 = ,70, 23,15/8/2017 5:51:19 PM
70 + 12 = ,82, 23,15/8/2017 5:51:19 PM
91 - 38 = ,53, 23,15/8/2017 5:51:19 PM
60 + 26 = ,86, 24,15/8/2017 7:35:01 PM
63 - 42 = ,21, 24,15/8/2017 7:35:01 PM
15 + 10 = ,25, 24,15/8/2017 7:35:01 PM
67 + 30 = ,97, 24,15/8/2017 7:35:01 PM
62 - 46 = ,16, 24,15/8/2017 7:35:01 PM
41 + 25 = ,66, 24,15/8/2017 7:35:01 PM
90 - 69 = ,21, 24,15/8/2017 7:35:01 PM
75 - 58 = ,17, 24,15/8/2017 7:35:01 PM
87 - 54 = ,33, 24,15/8/2017 7:35:01 PM
79 - 78 = ,01, 24,15/8/2017 7:35:01 PM
18 + 28 = ,46, 24,15/8/2017 7:35:01 PM
28 - 12 = ,16, 24,15/8/2017 7:35:01 PM
