Question,Your_Answer,Round,TimeStamp
84 + 69 = ,153, 6,16/8/2017 4:43:42 PM
93 - 28 = ,65, 6,16/8/2017 4:43:42 PM
22 + 89 = ,111, 6,16/8/2017 4:43:42 PM
66 + 49 = ,115, 6,16/8/2017 4:43:42 PM
90 + 88 = ,178, 6,16/8/2017 4:43:42 PM
84 - 27 = ,57, 6,16/8/2017 4:43:42 PM
27 + 45 = ,72, 6,16/8/2017 4:43:42 PM
47 + 73 = ,120, 6,16/8/2017 4:43:42 PM
90 + 22 = ,112, 6,16/8/2017 4:43:42 PM
95 - 10 = ,85, 6,16/8/2017 4:43:42 PM
42 + 62 = ,104, 6,16/8/2017 4:43:42 PM
63 + 71 = ,134, 6,16/8/2017 4:43:42 PM
72 + 21 = ,93, 7,16/8/2017 4:48:04 PM
55 + 39 = ,94, 7,16/8/2017 4:48:04 PM
98 + 65 = ,163, 7,16/8/2017 4:48:04 PM
59 + 18 = ,77, 7,16/8/2017 4:48:04 PM
58 + 13 = ,71, 7,16/8/2017 4:48:04 PM
27 + 60 = ,87, 7,16/8/2017 4:48:04 PM
58 + 15 = ,73, 7,16/8/2017 4:48:04 PM
11 + 84 = ,95, 7,16/8/2017 4:48:04 PM
16 + 53 = ,69, 7,16/8/2017 4:48:04 PM
94 + 89 = ,183, 7,16/8/2017 4:48:04 PM
29 + 30 = ,59, 1,16/8/2017 4:54:28 PM
37 + 48 = ,85, 1,16/8/2017 4:54:28 PM
50 + 85 = ,135, 1,16/8/2017 4:54:28 PM
78 + 68 = ,146, 1,16/8/2017 4:54:28 PM
78 + 12 = ,90, 1,16/8/2017 4:54:28 PM
76 + 98 = ,174, 1,16/8/2017 4:54:28 PM
71 + 33 = ,104, 1,16/8/2017 4:54:28 PM
61 + 45 = ,106, 1,16/8/2017 4:54:28 PM
29 + 73 = ,102, 1,16/8/2017 4:54:28 PM
88 + 64 = ,152, 1,16/8/2017 4:54:28 PM
62 + 43 = ,105, 1,16/8/2017 4:54:28 PM
95 + 34 = ,129, 1,16/8/2017 4:54:28 PM
36 + 16 = ,52, 1,16/8/2017 4:54:28 PM
91 - 21 = ,70, 1,16/8/2017 4:54:28 PM
41 + 35 = ,76, 1,16/8/2017 4:54:28 PM
96 + 70 = ,166, 1,16/8/2017 4:54:28 PM
27 + 43 = ,70, 1,16/8/2017 4:54:28 PM
35 + 59 = ,94, 1,16/8/2017 4:54:28 PM
88 + 60 = ,148, 1,16/8/2017 4:54:28 PM
91 - 33 = ,58, 2,16/8/2017 4:58:43 PM
57 + 85 = ,142, 2,16/8/2017 4:58:43 PM
99 + 68 = ,167, 2,16/8/2017 4:58:43 PM
99 + 77 = ,176, 2,16/8/2017 4:58:43 PM
82 + 88 = ,170, 2,16/8/2017 4:58:43 PM
17 + 34 = ,51, 2,16/8/2017 4:58:43 PM
35 + 31 = ,66, 2,16/8/2017 4:58:43 PM
64 + 41 = ,105, 2,16/8/2017 4:58:43 PM
20 + 95 = ,115, 2,16/8/2017 4:58:43 PM
49 + 88 = ,137, 2,16/8/2017 4:58:43 PM
49 + 80 = ,129, 2,16/8/2017 4:58:43 PM
48 + 96 = ,144, 2,16/8/2017 4:58:43 PM
74 - 17 = ,57, 2,16/8/2017 4:58:43 PM
85 + 78 = ,163, 2,16/8/2017 4:58:43 PM
31 + 83 = ,114, 2,16/8/2017 4:58:43 PM
90 + 62 = ,152, 2,16/8/2017 4:58:43 PM
85 + 32 = ,117, 2,16/8/2017 4:58:43 PM
75 + 32 = ,107, 2,16/8/2017 4:58:43 PM
14 + 77 = ,91, 2,16/8/2017 4:58:43 PM
79 - 20 = ,59, 2,16/8/2017 4:58:43 PM
81 - 28 = ,53, 3,16/8/2017 5:02:42 PM
85 + 75 = ,160, 3,16/8/2017 5:02:42 PM
79 + 21 = ,100, 3,16/8/2017 5:02:42 PM
17 + 39 = ,56, 3,16/8/2017 5:02:42 PM
90 - 39 = ,51, 3,16/8/2017 5:02:42 PM
81 + 42 = ,123, 3,16/8/2017 5:02:42 PM
31 + 75 = ,106, 3,16/8/2017 5:02:42 PM
34 + 22 = ,56, 3,16/8/2017 5:02:42 PM
88 - 16 = ,72, 3,16/8/2017 5:02:42 PM
50 + 47 = ,97, 3,16/8/2017 5:02:42 PM
98 - 27 = ,71, 3,16/8/2017 5:02:42 PM
34 + 64 = ,98, 3,16/8/2017 5:02:42 PM
89 - 22 = ,67, 3,16/8/2017 5:02:42 PM
98 + 26 = ,124, 3,16/8/2017 5:02:42 PM
75 + 37 = ,112, 3,16/8/2017 5:02:42 PM
34 + 32 = ,66, 3,16/8/2017 5:02:42 PM
28 + 83 = ,111, 3,16/8/2017 5:02:42 PM
93 + 62 = ,155, 3,16/8/2017 5:02:42 PM
13 + 66 = ,79, 4,16/8/2017 5:07:03 PM
49 + 16 = ,65, 4,16/8/2017 5:07:03 PM
59 + 37 = ,96, 4,16/8/2017 5:07:03 PM
14 + 56 = ,70, 4,16/8/2017 5:07:03 PM
96 + 37 = ,133, 4,16/8/2017 5:07:03 PM
25 + 59 = ,84, 4,16/8/2017 5:07:03 PM
89 + 76 = ,165, 4,16/8/2017 5:07:03 PM
67 + 38 = ,105, 4,16/8/2017 5:07:03 PM
22 + 91 = ,113, 4,16/8/2017 5:07:03 PM
82 + 56 = ,138, 4,16/8/2017 5:07:03 PM
76 - 22 = ,54, 4,16/8/2017 5:07:03 PM
15 + 76 = ,91, 4,16/8/2017 5:07:03 PM
86 + 41 = ,127, 4,16/8/2017 5:07:03 PM
92 + 45 = ,137, 4,16/8/2017 5:07:03 PM
14 + 37 = ,51, 4,16/8/2017 5:07:03 PM
88 - 11 = ,77, 4,16/8/2017 5:07:03 PM
85 + 85 = ,170, 4,16/8/2017 5:07:03 PM
87 + 47 = ,134, 4,16/8/2017 5:07:03 PM
19 + 72 = ,91, 4,16/8/2017 5:07:03 PM
86 - 25 = ,61, 4,16/8/2017 5:07:03 PM
35 + 92 = ,127, 5,16/8/2017 5:11:37 PM
78 + 23 = ,101, 5,16/8/2017 5:11:37 PM
70 + 25 = ,95, 5,16/8/2017 5:11:37 PM
83 - 29 = ,54, 5,16/8/2017 5:11:37 PM
47 + 67 = ,114, 5,16/8/2017 5:11:37 PM
92 + 23 = ,115, 5,16/8/2017 5:11:37 PM
29 + 93 = ,122, 5,16/8/2017 5:11:37 PM
51 + 69 = ,120, 5,16/8/2017 5:11:37 PM
95 + 63 = ,158, 5,16/8/2017 5:11:37 PM
35 + 71 = ,106, 5,16/8/2017 5:11:37 PM
85 + 80 = ,165, 5,16/8/2017 5:11:37 PM
35 + 74 = ,109, 5,16/8/2017 5:11:37 PM
11 + 46 = ,57, 5,16/8/2017 5:11:37 PM
86 + 99 = ,185, 5,16/8/2017 5:11:37 PM
50 + 58 = ,108, 5,16/8/2017 5:11:37 PM
14 + 70 = ,84, 5,16/8/2017 5:11:37 PM
80 + 28 = ,108, 6,16/8/2017 5:21:57 PM
54 + 73 = ,127, 6,16/8/2017 5:21:57 PM
64 + 24 = ,88, 6,16/8/2017 5:21:57 PM
18 + 57 = ,75, 6,16/8/2017 5:21:57 PM
18 + 48 = ,66, 6,16/8/2017 5:21:57 PM
56 + 38 = ,94, 6,16/8/2017 5:21:57 PM
32 + 34 = ,66, 6,16/8/2017 5:21:57 PM
81 + 93 = ,174, 6,16/8/2017 5:21:57 PM
37 + 15 = ,52, 6,16/8/2017 5:21:57 PM
35 + 99 = ,134, 6,16/8/2017 5:21:57 PM
72 + 73 = ,145, 6,16/8/2017 5:21:57 PM
23 + 94 = ,117, 6,16/8/2017 5:21:57 PM
72 + 21 = ,93, 6,16/8/2017 5:21:57 PM
83 + 11 = ,94, 6,16/8/2017 5:21:57 PM
89 - 33 = ,56, 6,16/8/2017 5:21:57 PM
56 + 88 = ,144, 6,16/8/2017 5:21:57 PM
53 + 11 = ,64, 6,16/8/2017 5:21:57 PM
94 + 31 = ,125, 6,16/8/2017 5:21:57 PM
97 - 14 = ,83, 6,16/8/2017 5:21:57 PM
80 + 81 = ,161, 7,16/8/2017 5:27:07 PM
17 + 78 = ,95, 7,16/8/2017 5:27:07 PM
41 + 17 = ,58, 7,16/8/2017 5:27:07 PM
76 + 43 = ,119, 7,16/8/2017 5:27:07 PM
73 + 16 = ,89, 7,16/8/2017 5:27:07 PM
87 + 24 = ,111, 7,16/8/2017 5:27:07 PM
88 + 51 = ,139, 7,16/8/2017 5:27:07 PM
72 + 47 = ,119, 7,16/8/2017 5:27:07 PM
11 + 57 = ,68, 7,16/8/2017 5:27:07 PM
17 + 75 = ,92, 7,16/8/2017 5:27:07 PM
44 + 18 = ,62, 7,16/8/2017 5:27:07 PM
88 + 32 = ,120, 7,16/8/2017 5:27:07 PM
73 + 47 = ,120, 7,16/8/2017 5:27:07 PM
92 - 23 = ,69, 7,16/8/2017 5:27:07 PM
35 + 67 = ,102, 7,16/8/2017 5:27:07 PM
87 + 19 = ,106, 7,16/8/2017 5:27:07 PM
89 + 37 = ,126, 7,16/8/2017 5:27:07 PM
64 + 28 = ,92, 7,16/8/2017 5:27:07 PM
56 + 49 = ,105, 7,16/8/2017 5:27:07 PM
65 + 40 = ,105, 8,16/8/2017 5:30:26 PM
64 + 59 = ,123, 8,16/8/2017 5:30:26 PM
32 + 82 = ,114, 8,16/8/2017 5:30:26 PM
77 + 63 = ,140, 8,16/8/2017 5:30:26 PM
84 + 46 = ,130, 8,16/8/2017 5:30:26 PM
57 + 25 = ,82, 8,16/8/2017 5:30:26 PM
61 + 33 = ,94, 8,16/8/2017 5:30:26 PM
50 + 32 = ,82, 8,16/8/2017 5:30:26 PM
25 + 46 = ,71, 8,16/8/2017 5:30:26 PM
34 + 35 = ,69, 8,16/8/2017 5:30:26 PM
44 + 32 = ,76, 8,16/8/2017 5:30:26 PM
33 + 20 = ,53, 8,16/8/2017 5:30:26 PM
13 + 41 = ,54, 8,16/8/2017 5:30:26 PM
46 + 69 = ,115, 8,16/8/2017 5:30:26 PM
82 - 23 = ,59, 8,16/8/2017 5:30:26 PM
90 + 24 = ,114, 8,16/8/2017 5:30:26 PM
33 + 77 = ,110, 8,16/8/2017 5:30:26 PM
56 + 35 = ,91, 8,16/8/2017 5:30:26 PM
63 + 22 = ,85, 8,16/8/2017 5:30:26 PM
93 + 70 = ,163, 9,16/8/2017 5:34:09 PM
98 + 74 = ,172, 9,16/8/2017 5:34:09 PM
84 + 19 = ,103, 9,16/8/2017 5:34:09 PM
97 - 44 = ,53, 9,16/8/2017 5:34:09 PM
56 + 78 = ,134, 9,16/8/2017 5:34:09 PM
60 + 84 = ,144, 9,16/8/2017 5:34:09 PM
44 + 43 = ,87, 9,16/8/2017 5:34:09 PM
34 + 45 = ,79, 9,16/8/2017 5:34:09 PM
93 + 90 = ,183, 9,16/8/2017 5:34:09 PM
70 + 71 = ,141, 9,16/8/2017 5:34:09 PM
63 + 10 = ,73, 9,16/8/2017 5:34:09 PM
92 + 64 = ,156, 9,16/8/2017 5:34:09 PM
74 + 80 = ,154, 9,16/8/2017 5:34:09 PM
80 + 43 = ,123, 9,16/8/2017 5:34:09 PM
26 + 66 = ,92, 9,16/8/2017 5:34:09 PM
86 + 41 = ,127, 9,16/8/2017 5:34:09 PM
57 + 31 = ,88, 9,16/8/2017 5:34:09 PM
42 + 59 = ,101, 9,16/8/2017 5:34:09 PM
95 + 29 = ,124, 9,16/8/2017 5:34:09 PM
79 - 17 = ,62, 10,16/8/2017 5:40:30 PM
39 + 39 = ,78, 10,16/8/2017 5:40:30 PM
81 + 79 = ,160, 10,16/8/2017 5:40:30 PM
48 + 36 = ,84, 10,16/8/2017 5:40:30 PM
94 + 35 = ,129, 10,16/8/2017 5:40:30 PM
92 + 94 = ,186, 10,16/8/2017 5:40:30 PM
54 + 47 = ,101, 10,16/8/2017 5:40:30 PM
85 + 37 = ,122, 10,16/8/2017 5:40:30 PM
98 - 37 = ,61, 10,16/8/2017 5:40:30 PM
26 + 29 = ,55, 10,16/8/2017 5:40:30 PM
46 + 23 = ,69, 10,16/8/2017 5:40:30 PM
74 - 22 = ,52, 10,16/8/2017 5:40:30 PM
92 + 57 = ,149, 10,16/8/2017 5:40:30 PM
65 + 72 = ,137, 10,16/8/2017 5:40:30 PM
52 + 69 = ,121, 10,16/8/2017 5:40:30 PM
46 + 64 = ,110, 10,16/8/2017 5:40:30 PM
50 + 68 = ,118, 10,16/8/2017 5:40:30 PM
47 + 98 = ,145, 10,16/8/2017 5:40:30 PM
58 + 19 = ,77, 10,16/8/2017 5:40:30 PM
35 + 42 = ,77, 10,16/8/2017 5:40:30 PM
32 + 24 = ,56, 11,16/8/2017 5:47:32 PM
67 + 33 = ,100, 11,16/8/2017 5:47:32 PM
43 + 30 = ,73, 11,16/8/2017 5:47:32 PM
92 - 25 = ,67, 11,16/8/2017 5:47:32 PM
66 + 27 = ,93, 11,16/8/2017 5:47:32 PM
67 + 33 = ,100, 11,16/8/2017 5:47:32 PM
65 + 15 = ,80, 11,16/8/2017 5:47:32 PM
99 + 19 = ,118, 11,16/8/2017 5:47:32 PM
79 + 21 = ,100, 11,16/8/2017 5:47:32 PM
42 + 10 = ,52, 11,16/8/2017 5:47:32 PM
95 + 31 = ,126, 11,16/8/2017 5:47:32 PM
65 + 87 = ,152, 11,16/8/2017 5:47:32 PM
17 + 69 = ,86, 11,16/8/2017 5:47:32 PM
48 + 68 = ,116, 11,16/8/2017 5:47:32 PM
47 + 50 = ,97, 11,16/8/2017 5:47:32 PM
33 + 35 = ,68, 12,16/8/2017 5:51:36 PM
61 + 59 = ,120, 12,16/8/2017 5:51:36 PM
87 + 98 = ,185, 12,16/8/2017 5:51:36 PM
65 + 24 = ,89, 12,16/8/2017 5:51:36 PM
98 - 27 = ,71, 12,16/8/2017 5:51:36 PM
57 + 98 = ,155, 12,16/8/2017 5:51:36 PM
67 + 47 = ,114, 12,16/8/2017 5:51:36 PM
55 + 20 = ,75, 12,16/8/2017 5:51:36 PM
99 + 83 = ,182, 12,16/8/2017 5:51:36 PM
19 + 81 = ,100, 12,16/8/2017 5:51:36 PM
90 + 30 = ,120, 12,16/8/2017 5:51:36 PM
10 + 80 = ,90, 12,16/8/2017 5:51:36 PM
86 + 75 = ,161, 12,16/8/2017 5:51:36 PM
87 + 38 = ,125, 12,16/8/2017 5:51:36 PM
25 + 86 = ,111, 13,16/8/2017 5:57:47 PM
90 + 35 = ,125, 13,16/8/2017 5:57:47 PM
95 - 12 = ,83, 13,16/8/2017 5:57:47 PM
19 + 66 = ,85, 13,16/8/2017 5:57:47 PM
47 + 64 = ,111, 13,16/8/2017 5:57:47 PM
55 + 89 = ,144, 13,16/8/2017 5:57:47 PM
35 + 85 = ,120, 13,16/8/2017 5:57:47 PM
64 + 91 = ,155, 13,16/8/2017 5:57:47 PM
31 + 81 = ,112, 13,16/8/2017 5:57:47 PM
45 + 34 = ,79, 13,16/8/2017 5:57:47 PM
72 + 45 = ,117, 13,16/8/2017 5:57:47 PM
10 + 51 = ,61, 13,16/8/2017 5:57:47 PM
65 + 23 = ,88, 13,16/8/2017 5:57:47 PM
84 + 78 = ,162, 13,16/8/2017 5:57:47 PM
14 + 39 = ,53, 13,16/8/2017 5:57:47 PM
76 + 45 = ,121, 13,16/8/2017 5:57:47 PM
92 + 99 = ,191, 13,16/8/2017 5:57:47 PM
95 + 44 = ,139, 13,16/8/2017 5:57:47 PM
39 + 99 = ,138, 14,16/8/2017 6:02:38 PM
24 + 71 = ,95, 14,16/8/2017 6:02:38 PM
75 + 84 = ,159, 14,16/8/2017 6:02:38 PM
24 + 96 = ,120, 14,16/8/2017 6:02:38 PM
21 + 52 = ,73, 14,16/8/2017 6:02:38 PM
79 + 74 = ,153, 14,16/8/2017 6:02:38 PM
27 + 87 = ,114, 14,16/8/2017 6:02:38 PM
66 + 89 = ,155, 14,16/8/2017 6:02:38 PM
16 + 99 = ,115, 14,16/8/2017 6:02:38 PM
82 + 28 = ,110, 14,16/8/2017 6:02:38 PM
87 + 38 = ,125, 14,16/8/2017 6:02:38 PM
29 + 42 = ,71, 14,16/8/2017 6:02:38 PM
37 + 40 = ,77, 14,16/8/2017 6:02:38 PM
96 + 87 = ,183, 14,16/8/2017 6:02:38 PM
16 + 64 = ,80, 14,16/8/2017 6:02:38 PM
83 + 66 = ,149, 15,16/8/2017 6:55:30 PM
89 + 91 = ,180, 15,16/8/2017 6:55:30 PM
57 + 33 = ,90, 15,16/8/2017 6:55:30 PM
91 + 10 = ,101, 15,16/8/2017 6:55:30 PM
55 + 45 = ,100, 15,16/8/2017 6:55:30 PM
36 + 60 = ,96, 15,16/8/2017 6:55:30 PM
86 + 43 = ,129, 15,16/8/2017 6:55:30 PM
63 + 91 = ,154, 15,16/8/2017 6:55:30 PM
78 + 67 = ,145, 15,16/8/2017 6:55:30 PM
50 + 60 = ,110, 15,16/8/2017 6:55:30 PM
99 + 68 = ,167, 15,16/8/2017 6:55:30 PM
50 + 37 = ,87, 15,16/8/2017 6:55:30 PM
58 + 41 = ,99, 15,16/8/2017 6:55:30 PM
88 - 33 = ,55, 15,16/8/2017 6:55:30 PM
68 - 11 = ,57, 15,16/8/2017 6:55:30 PM
74 + 59 = ,133, 15,16/8/2017 6:55:30 PM
95 + 52 = ,147, 15,16/8/2017 6:55:30 PM
97 - 20 = ,77, 15,16/8/2017 6:55:30 PM
27 + 59 = ,86, 15,16/8/2017 6:55:30 PM
89 - 32 = ,57, 1,16/8/2017 7:03:38 PM
48 + 59 = ,107, 1,16/8/2017 7:03:38 PM
51 + 75 = ,126, 1,16/8/2017 7:03:38 PM
11 + 93 = ,104, 1,16/8/2017 7:03:38 PM
21 + 67 = ,88, 1,16/8/2017 7:03:38 PM
99 + 37 = ,136, 1,16/8/2017 7:03:38 PM
87 + 87 = ,174, 1,16/8/2017 7:03:38 PM
76 + 67 = ,143, 1,16/8/2017 7:03:38 PM
34 + 87 = ,121, 1,16/8/2017 7:03:38 PM
51 + 44 = ,95, 1,16/8/2017 7:03:38 PM
70 + 51 = ,121, 1,16/8/2017 7:03:38 PM
26 + 35 = ,61, 1,16/8/2017 7:03:38 PM
26 + 64 = ,90, 1,16/8/2017 7:03:38 PM
48 + 76 = ,124, 1,16/8/2017 7:03:38 PM
93 + 51 = ,144, 1,16/8/2017 7:03:38 PM
97 - 16 = ,81, 1,16/8/2017 7:03:38 PM
93 + 50 = ,143, 1,16/8/2017 7:03:38 PM
66 + 26 = ,92, 2,16/8/2017 7:07:08 PM
62 + 88 = ,150, 2,16/8/2017 7:07:08 PM
57 + 45 = ,102, 2,16/8/2017 7:07:08 PM
37 + 50 = ,87, 2,16/8/2017 7:07:08 PM
99 - 12 = ,87, 2,16/8/2017 7:07:08 PM
37 + 59 = ,96, 2,16/8/2017 7:07:08 PM
97 + 70 = ,167, 2,16/8/2017 7:07:08 PM
96 - 39 = ,57, 2,16/8/2017 7:07:08 PM
98 + 81 = ,179, 2,16/8/2017 7:07:08 PM
76 + 68 = ,144, 2,16/8/2017 7:07:08 PM
92 + 12 = ,104, 2,16/8/2017 7:07:08 PM
50 + 42 = ,92, 2,16/8/2017 7:07:08 PM
48 + 61 = ,109, 2,16/8/2017 7:07:08 PM
89 - 19 = ,70, 2,16/8/2017 7:07:08 PM
13 + 79 = ,92, 2,16/8/2017 7:07:08 PM
87 + 83 = ,170, 2,16/8/2017 7:07:08 PM
91 + 80 = ,171, 2,16/8/2017 7:07:08 PM
65 - 13 = ,52, 2,16/8/2017 7:07:08 PM
83 - 12 = ,71, 2,16/8/2017 7:07:08 PM
96 + 77 = ,173, 2,16/8/2017 7:07:08 PM
12 + 59 = ,71, 3,16/8/2017 7:11:43 PM
71 + 64 = ,135, 3,16/8/2017 7:11:43 PM
38 + 20 = ,58, 3,16/8/2017 7:11:43 PM
46 + 13 = ,59, 3,16/8/2017 7:11:43 PM
21 + 85 = ,106, 3,16/8/2017 7:11:43 PM
28 + 78 = ,106, 3,16/8/2017 7:11:43 PM
67 + 24 = ,91, 3,16/8/2017 7:11:43 PM
60 + 69 = ,129, 3,16/8/2017 7:11:43 PM
92 + 72 = ,164, 3,16/8/2017 7:11:43 PM
97 + 25 = ,122, 3,16/8/2017 7:11:43 PM
35 + 17 = ,52, 3,16/8/2017 7:11:43 PM
37 + 31 = ,68, 3,16/8/2017 7:11:43 PM
98 + 44 = ,142, 3,16/8/2017 7:11:43 PM
87 + 74 = ,161, 3,16/8/2017 7:11:43 PM
69 - 13 = ,56, 3,16/8/2017 7:11:43 PM
91 - 39 = ,52, 3,16/8/2017 7:11:43 PM
64 + 24 = ,88, 3,16/8/2017 7:11:43 PM
87 + 39 = ,126, 3,16/8/2017 7:11:43 PM
52 + 95 = ,147, 3,16/8/2017 7:11:43 PM
12 + 70 = ,82, 3,16/8/2017 7:11:43 PM
52 + 64 = ,116, 4,16/8/2017 7:15:55 PM
83 + 74 = ,157, 4,16/8/2017 7:15:55 PM
58 + 87 = ,145, 4,16/8/2017 7:15:55 PM
61 + 27 = ,88, 4,16/8/2017 7:15:55 PM
98 + 12 = ,110, 4,16/8/2017 7:15:55 PM
86 + 71 = ,157, 4,16/8/2017 7:15:55 PM
90 + 68 = ,158, 4,16/8/2017 7:15:55 PM
95 + 40 = ,135, 4,16/8/2017 7:15:55 PM
95 - 15 = ,80, 4,16/8/2017 7:15:55 PM
71 + 27 = ,98, 4,16/8/2017 7:15:55 PM
32 + 35 = ,67, 4,16/8/2017 7:15:55 PM
86 + 28 = ,114, 4,16/8/2017 7:15:55 PM
39 + 76 = ,115, 4,16/8/2017 7:15:55 PM
22 + 51 = ,73, 4,16/8/2017 7:15:55 PM
