Question,Your_Answer,Round,TimeStamp
146 - 77 = ,069, 6,23/8/2017 8:16:36 PM
72 + 77 = ,149, 6,23/8/2017 8:16:36 PM
86 + 97 = ,183, 6,23/8/2017 8:16:36 PM
135 - 67 = ,068, 6,23/8/2017 8:16:36 PM
58 + 126 = ,184, 6,23/8/2017 8:16:36 PM
53 + 124 = ,177, 6,23/8/2017 8:16:36 PM
139 - 71 = ,068, 6,23/8/2017 8:16:36 PM
72 + 105 = ,177, 6,23/8/2017 8:16:36 PM
50 + 101 = ,151, 6,23/8/2017 8:16:36 PM
148 - 73 = ,075, 6,23/8/2017 8:16:36 PM
76 + 52 = ,128, 6,23/8/2017 8:16:36 PM
79 + 101 = ,180, 6,23/8/2017 8:16:36 PM
112 + 74 = ,186, 6,23/8/2017 8:16:36 PM
85 + 73 = ,158, 7,23/8/2017 8:23:54 PM
79 + 52 = ,131, 7,23/8/2017 8:23:54 PM
112 + 63 = ,175, 7,23/8/2017 8:23:54 PM
60 + 134 = ,194, 7,23/8/2017 8:23:54 PM
59 + 90 = ,149, 7,23/8/2017 8:23:54 PM
129 + 62 = ,191, 7,23/8/2017 8:23:54 PM
103 + 65 = ,168, 7,23/8/2017 8:23:54 PM
111 + 73 = ,184, 7,23/8/2017 8:23:54 PM
77 + 80 = ,157, 7,23/8/2017 8:23:54 PM
98 + 75 = ,173, 7,23/8/2017 8:23:54 PM
78 + 110 = ,188, 7,23/8/2017 8:23:54 PM
62 + 103 = ,165, 7,23/8/2017 8:23:54 PM
77 + 66 = ,143, 7,23/8/2017 8:23:54 PM
116 + 70 = ,186, 7,23/8/2017 8:23:54 PM
118 - 57 = ,61, 7,23/8/2017 8:23:54 PM
102 + 96 = ,198, 7,23/8/2017 8:23:54 PM
113 - 52 = ,61, 7,23/8/2017 8:23:54 PM
130 - 67 = ,63, 7,23/8/2017 8:23:54 PM
91 + 105 = ,196, 7,23/8/2017 8:23:54 PM
140 - 53 = ,87, 7,23/8/2017 8:23:54 PM
79 + 111 = ,190, 8,23/8/2017 8:28:14 PM
57 + 121 = ,178, 8,23/8/2017 8:28:14 PM
139 - 78 = ,061, 8,23/8/2017 8:28:14 PM
90 + 85 = ,175, 8,23/8/2017 8:28:14 PM
74 + 112 = ,186, 8,23/8/2017 8:28:14 PM
74 + 75 = ,149, 8,23/8/2017 8:28:14 PM
56 + 71 = ,127, 8,23/8/2017 8:28:14 PM
136 - 68 = ,068, 8,23/8/2017 8:28:14 PM
70 + 72 = ,142, 8,23/8/2017 8:28:14 PM
70 + 117 = ,187, 8,23/8/2017 8:28:14 PM
54 + 69 = ,123, 8,23/8/2017 8:28:14 PM
52 + 128 = ,180, 8,23/8/2017 8:28:14 PM
102 + 82 = ,184, 8,23/8/2017 8:28:14 PM
73 + 84 = ,157, 8,23/8/2017 8:28:14 PM
80 + 90 = ,170, 8,23/8/2017 8:28:14 PM
85 + 105 = ,190, 8,23/8/2017 8:28:14 PM
73 + 104 = ,177, 8,23/8/2017 8:28:14 PM
119 + 73 = ,192, 8,23/8/2017 8:28:14 PM
129 + 51 = ,180, 9,23/8/2017 8:35:45 PM
58 + 67 = ,125, 9,23/8/2017 8:35:45 PM
55 + 100 = ,155, 9,23/8/2017 8:35:45 PM
69 + 78 = ,147, 9,23/8/2017 8:35:45 PM
93 + 71 = ,164, 9,23/8/2017 8:35:45 PM
75 + 110 = ,185, 9,23/8/2017 8:35:45 PM
89 + 82 = ,171, 9,23/8/2017 8:35:45 PM
102 + 51 = ,153, 9,23/8/2017 8:35:45 PM
113 + 77 = ,190, 9,23/8/2017 8:35:45 PM
60 + 56 = ,116, 9,23/8/2017 8:35:45 PM
81 + 80 = ,161, 9,23/8/2017 8:35:45 PM
131 - 50 = ,81, 9,23/8/2017 8:35:45 PM
99 + 83 = ,182, 9,23/8/2017 8:35:45 PM
125 - 56 = ,69, 9,23/8/2017 8:35:45 PM
72 + 59 = ,131, 9,23/8/2017 8:35:45 PM
114 + 82 = ,196, 9,23/8/2017 8:35:45 PM
140 - 72 = ,68, 9,23/8/2017 8:35:45 PM
126 + 63 = ,189, 9,23/8/2017 8:35:45 PM
124 + 70 = ,194, 9,23/8/2017 8:35:45 PM
74 + 76 = ,150, 10,23/8/2017 8:41:36 PM
149 - 81 = ,068, 10,23/8/2017 8:41:36 PM
137 - 70 = ,067, 10,23/8/2017 8:41:36 PM
56 + 67 = ,123, 10,23/8/2017 8:41:36 PM
92 + 106 = ,198, 10,23/8/2017 8:41:36 PM
50 + 132 = ,182, 10,23/8/2017 8:41:36 PM
99 + 75 = ,174, 10,23/8/2017 8:41:36 PM
56 + 139 = ,195, 10,23/8/2017 8:41:36 PM
132 + 53 = ,185, 10,23/8/2017 8:41:36 PM
142 + 52 = ,194, 10,23/8/2017 8:41:36 PM
58 + 140 = ,198, 10,23/8/2017 8:41:36 PM
126 + 52 = ,178, 10,23/8/2017 8:41:36 PM
94 + 89 = ,183, 10,23/8/2017 8:41:36 PM
70 + 115 = ,185, 10,23/8/2017 8:41:36 PM
69 + 113 = ,182, 10,23/8/2017 8:41:36 PM
109 + 81 = ,190, 10,23/8/2017 8:41:36 PM
79 + 82 = ,161, 10,23/8/2017 8:41:36 PM
143 - 72 = ,071, 10,23/8/2017 8:41:36 PM
140 - 55 = ,085, 10,23/8/2017 8:41:36 PM
62 + 97 = ,159, 10,23/8/2017 8:41:36 PM
83 + 60 = ,143, 11,23/8/2017 8:44:41 PM
54 + 54 = ,108, 11,23/8/2017 8:44:41 PM
149 - 66 = ,083, 11,23/8/2017 8:44:41 PM
72 + 89 = ,161, 11,23/8/2017 8:44:41 PM
130 - 64 = ,066, 11,23/8/2017 8:44:41 PM
145 - 57 = ,088, 11,23/8/2017 8:44:41 PM
80 + 62 = ,142, 11,23/8/2017 8:44:41 PM
62 + 122 = ,184, 11,23/8/2017 8:44:41 PM
117 + 73 = ,190, 11,23/8/2017 8:44:41 PM
75 + 115 = ,190, 11,23/8/2017 8:44:41 PM
126 - 54 = ,072, 11,23/8/2017 8:44:41 PM
121 + 59 = ,180, 11,23/8/2017 8:44:41 PM
119 - 55 = ,064, 11,23/8/2017 8:44:41 PM
63 + 92 = ,155, 11,23/8/2017 8:44:41 PM
130 + 51 = ,181, 11,23/8/2017 8:44:41 PM
69 + 76 = ,145, 11,23/8/2017 8:44:41 PM
121 + 64 = ,185, 11,23/8/2017 8:44:41 PM
71 + 79 = ,150, 11,23/8/2017 8:44:41 PM
148 - 66 = ,082, 11,23/8/2017 8:44:41 PM
73 + 72 = ,145, 11,23/8/2017 8:44:41 PM
68 + 100 = ,168, 12,23/8/2017 8:48:01 PM
108 + 83 = ,191, 12,23/8/2017 8:48:01 PM
55 + 125 = ,180, 12,23/8/2017 8:48:01 PM
127 + 68 = ,195, 12,23/8/2017 8:48:01 PM
124 + 54 = ,178, 12,23/8/2017 8:48:01 PM
61 + 61 = ,122, 12,23/8/2017 8:48:01 PM
86 + 77 = ,163, 12,23/8/2017 8:48:01 PM
87 + 108 = ,195, 12,23/8/2017 8:48:01 PM
58 + 52 = ,110, 12,23/8/2017 8:48:01 PM
53 + 119 = ,172, 12,23/8/2017 8:48:01 PM
102 + 74 = ,176, 12,23/8/2017 8:48:01 PM
95 + 99 = ,194, 12,23/8/2017 8:48:01 PM
131 + 57 = ,188, 12,23/8/2017 8:48:01 PM
116 - 54 = ,62, 12,23/8/2017 8:48:01 PM
71 + 92 = ,163, 12,23/8/2017 8:48:01 PM
85 + 92 = ,177, 12,23/8/2017 8:48:01 PM
120 + 64 = ,184, 12,23/8/2017 8:48:01 PM
