Question,Your_Answer,Round,TimeStamp
55 - 19 = ,36, 4,22/8/2017 4:16:47 PM
27 - 25 = ,02, 4,22/8/2017 4:16:47 PM
55 - 35 = ,20, 4,22/8/2017 4:16:47 PM
36 + 48 = ,84, 4,22/8/2017 4:16:47 PM
19 + 59 = ,78, 4,22/8/2017 4:16:47 PM
97 - 42 = ,55, 4,22/8/2017 4:16:47 PM
13 + 33 = ,46, 5,22/8/2017 4:29:30 PM
13 + 51 = ,64, 5,22/8/2017 4:29:30 PM
39 + 30 = ,69, 5,22/8/2017 4:29:30 PM
78 - 25 = ,53, 5,22/8/2017 4:29:30 PM
55 - 16 = ,39, 5,22/8/2017 4:29:30 PM
79 - 56 = ,23, 5,22/8/2017 4:29:30 PM
89 - 66 = ,23, 5,22/8/2017 4:29:30 PM
33 - 32 = ,01, 5,22/8/2017 4:29:30 PM
49 + 15 = ,64, 5,22/8/2017 4:29:30 PM
74 - 35 = ,39, 5,22/8/2017 4:29:30 PM
71 + 15 = ,86, 5,22/8/2017 4:29:30 PM
24 + 30 = ,54, 5,22/8/2017 4:29:30 PM
87 - 71 = ,16, 5,22/8/2017 4:29:30 PM
59 + 12 = ,71, 5,22/8/2017 4:29:30 PM
12 + 32 = ,44, 5,22/8/2017 4:29:30 PM
78 - 63 = ,15, 5,22/8/2017 4:29:30 PM
94 - 66 = ,28, 5,22/8/2017 4:29:30 PM
26 + 12 = ,38, 5,22/8/2017 4:29:30 PM
28 + 57 = ,85, 5,22/8/2017 4:29:30 PM
34 - 31 = ,03, 5,22/8/2017 4:29:30 PM
33 + 34 = ,67, 6,22/8/2017 4:33:32 PM
56 + 37 = ,93, 6,22/8/2017 4:33:32 PM
39 - 31 = ,08, 6,22/8/2017 4:33:32 PM
55 - 13 = ,42, 6,22/8/2017 4:33:32 PM
79 - 42 = ,37, 6,22/8/2017 4:33:32 PM
65 - 28 = ,37, 6,22/8/2017 4:33:32 PM
65 + 27 = ,92, 6,22/8/2017 4:33:32 PM
40 + 45 = ,85, 6,22/8/2017 4:33:32 PM
86 - 52 = ,34, 6,22/8/2017 4:33:32 PM
49 - 18 = ,31, 6,22/8/2017 4:33:32 PM
45 + 34 = ,79, 6,22/8/2017 4:33:32 PM
99 - 27 = ,72, 6,22/8/2017 4:33:32 PM
64 - 22 = ,42, 6,22/8/2017 4:33:32 PM
85 - 52 = ,33, 6,22/8/2017 4:33:32 PM
27 + 38 = ,65, 6,22/8/2017 4:33:32 PM
33 + 58 = ,91, 6,22/8/2017 4:33:32 PM
97 - 31 = ,66, 6,22/8/2017 4:33:32 PM
33 + 37 = ,70, 6,22/8/2017 4:33:32 PM
34 + 64 = ,98, 6,22/8/2017 4:33:32 PM
96 - 43 = ,53, 6,22/8/2017 4:33:32 PM
45 + 24 = ,69, 7,22/8/2017 4:36:30 PM
73 - 61 = ,12, 7,22/8/2017 4:36:30 PM
96 - 95 = ,01, 7,22/8/2017 4:36:30 PM
27 - 21 = ,06, 7,22/8/2017 4:36:30 PM
21 + 24 = ,45, 7,22/8/2017 4:36:30 PM
48 + 38 = ,86, 7,22/8/2017 4:36:30 PM
19 - 13 = ,06, 7,22/8/2017 4:36:30 PM
73 - 68 = ,05, 7,22/8/2017 4:36:30 PM
23 - 20 = ,03, 7,22/8/2017 4:36:30 PM
53 - 46 = ,07, 7,22/8/2017 4:36:30 PM
11 + 81 = ,92, 7,22/8/2017 4:36:30 PM
63 + 17 = ,80, 7,22/8/2017 4:36:30 PM
94 - 90 = ,04, 7,22/8/2017 4:36:30 PM
67 - 15 = ,52, 7,22/8/2017 4:36:30 PM
27 + 49 = ,76, 7,22/8/2017 4:36:30 PM
56 - 53 = ,03, 7,22/8/2017 4:36:30 PM
48 + 38 = ,86, 7,22/8/2017 4:36:30 PM
76 + 17 = ,93, 7,22/8/2017 4:36:30 PM
39 + 49 = ,88, 7,22/8/2017 4:36:30 PM
72 - 43 = ,29, 7,22/8/2017 4:36:30 PM
284 + 167 = ,451, 8,22/8/2017 4:42:29 PM
396 - 156 = ,240, 8,22/8/2017 4:42:29 PM
150 + 302 = ,452, 8,22/8/2017 4:42:29 PM
122 + 355 = ,477, 8,22/8/2017 4:42:29 PM
245 - 180 = ,065, 8,22/8/2017 4:42:29 PM
145 + 341 = ,486, 8,22/8/2017 4:42:29 PM
216 - 163 = ,053, 8,22/8/2017 4:42:29 PM
226 + 192 = ,418, 8,22/8/2017 4:42:29 PM
336 - 210 = ,126, 8,22/8/2017 4:42:29 PM
299 - 225 = ,074, 8,22/8/2017 4:42:29 PM
160 + 107 = ,267, 8,22/8/2017 4:42:29 PM
191 + 85 = ,276, 8,22/8/2017 4:42:29 PM
255 - 89 = ,166, 8,22/8/2017 4:42:29 PM
273 - 257 = ,016, 8,22/8/2017 4:42:29 PM
379 - 101 = ,278, 8,22/8/2017 4:42:29 PM
213 + 172 = ,385, 9,22/8/2017 4:49:24 PM
370 + 118 = ,488, 9,22/8/2017 4:49:24 PM
144 + 351 = ,495, 9,22/8/2017 4:49:24 PM
383 - 172 = ,211, 9,22/8/2017 4:49:24 PM
190 - 178 = ,012, 9,22/8/2017 4:49:24 PM
151 + 142 = ,293, 9,22/8/2017 4:49:24 PM
224 - 125 = ,099, 9,22/8/2017 4:49:24 PM
372 + 114 = ,486, 9,22/8/2017 4:49:24 PM
358 - 310 = ,048, 9,22/8/2017 4:49:24 PM
130 - 118 = ,012, 9,22/8/2017 4:49:24 PM
140 + 90 = ,230, 9,22/8/2017 4:49:24 PM
376 + 87 = ,463, 9,22/8/2017 4:49:24 PM
197 - 109 = ,088, 9,22/8/2017 4:49:24 PM
213 + 211 = ,424, 9,22/8/2017 4:49:24 PM
220 - 115 = ,105, 10,22/8/2017 4:57:10 PM
83 + 276 = ,359, 10,22/8/2017 4:57:10 PM
341 - 111 = ,230, 10,22/8/2017 4:57:10 PM
332 - 85 = ,247, 10,22/8/2017 4:57:10 PM
369 - 233 = ,136, 10,22/8/2017 4:57:10 PM
201 + 90 = ,291, 10,22/8/2017 4:57:10 PM
213 + 141 = ,354, 10,22/8/2017 4:57:10 PM
344 + 149 = ,493, 10,22/8/2017 4:57:10 PM
275 - 112 = ,163, 10,22/8/2017 4:57:10 PM
353 - 289 = ,064, 10,22/8/2017 4:57:10 PM
330 - 174 = ,156, 10,22/8/2017 4:57:10 PM
284 + 89 = ,373, 10,22/8/2017 4:57:10 PM
115 + 372 = ,487, 10,22/8/2017 4:57:10 PM
167 + 316 = ,483, 10,22/8/2017 4:57:10 PM
347 - 207 = ,140, 10,22/8/2017 4:57:10 PM
391 - 315 = ,076, 10,22/8/2017 4:57:10 PM
127 + 297 = ,424, 10,22/8/2017 4:57:10 PM
336 + 123 = ,459, 11,22/8/2017 5:09:07 PM
388 - 252 = ,136, 11,22/8/2017 5:09:07 PM
120 + 267 = ,387, 11,22/8/2017 5:09:07 PM
291 - 149 = ,142, 11,22/8/2017 5:09:07 PM
341 - 150 = ,191, 11,22/8/2017 5:09:07 PM
105 + 122 = ,227, 11,22/8/2017 5:09:07 PM
340 - 227 = ,113, 11,22/8/2017 5:09:07 PM
226 + 138 = ,364, 11,22/8/2017 5:09:07 PM
282 - 125 = ,157, 11,22/8/2017 5:09:07 PM
214 - 203 = ,011, 11,22/8/2017 5:09:07 PM
239 + 184 = ,423, 11,22/8/2017 5:09:07 PM
310 - 108 = ,202, 11,22/8/2017 5:09:07 PM
231 + 244 = ,475, 11,22/8/2017 5:09:07 PM
208 + 95 = ,303, 11,22/8/2017 5:09:07 PM
240 - 202 = ,038, 11,22/8/2017 5:09:07 PM
304 + 190 = ,494, 11,22/8/2017 5:09:07 PM
324 + 109 = ,433, 11,22/8/2017 5:09:07 PM
219 + 192 = ,411, 12,22/8/2017 5:23:03 PM
293 - 216 = ,077, 12,22/8/2017 5:23:03 PM
329 - 211 = ,118, 12,22/8/2017 5:23:03 PM
367 + 84 = ,451, 12,22/8/2017 5:23:03 PM
350 + 97 = ,447, 12,22/8/2017 5:23:03 PM
119 + 330 = ,449, 12,22/8/2017 5:23:03 PM
190 + 287 = ,477, 12,22/8/2017 5:23:03 PM
281 + 177 = ,458, 12,22/8/2017 5:23:03 PM
83 + 168 = ,251, 12,22/8/2017 5:23:03 PM
109 + 239 = ,348, 12,22/8/2017 5:23:03 PM
159 - 157 = ,002, 12,22/8/2017 5:23:03 PM
137 + 181 = ,318, 12,22/8/2017 5:23:03 PM
285 + 95 = ,380, 12,22/8/2017 5:23:03 PM
392 - 335 = ,057, 12,22/8/2017 5:23:03 PM
103 + 264 = ,367, 12,22/8/2017 5:23:03 PM
349 - 127 = ,222, 12,22/8/2017 5:23:03 PM
248 - 112 = ,136, 12,22/8/2017 5:23:03 PM
98 + 309 = ,407, 13,22/8/2017 5:30:27 PM
396 - 89 = ,307, 13,22/8/2017 5:30:27 PM
164 + 332 = ,496, 13,22/8/2017 5:30:27 PM
85 + 378 = ,463, 13,22/8/2017 5:30:27 PM
333 + 119 = ,452, 13,22/8/2017 5:30:27 PM
162 + 108 = ,270, 13,22/8/2017 5:30:27 PM
350 + 137 = ,487, 13,22/8/2017 5:30:27 PM
196 - 117 = ,079, 13,22/8/2017 5:30:27 PM
170 - 108 = ,062, 13,22/8/2017 5:30:27 PM
336 - 175 = ,161, 13,22/8/2017 5:30:27 PM
395 - 113 = ,282, 13,22/8/2017 5:30:27 PM
120 + 357 = ,477, 13,22/8/2017 5:30:27 PM
243 - 143 = ,100, 13,22/8/2017 5:30:27 PM
95 - 84 = ,11, 13,22/8/2017 5:30:27 PM
173 - 121 = ,052, 13,22/8/2017 5:30:27 PM
285 + 134 = ,419, 13,22/8/2017 5:30:27 PM
196 - 106 = ,090, 13,22/8/2017 5:30:27 PM
315 - 303 = ,012, 14,22/8/2017 5:43:27 PM
338 - 247 = ,091, 14,22/8/2017 5:43:27 PM
314 - 248 = ,66, 14,22/8/2017 5:43:27 PM
177 + 116 = ,293, 14,22/8/2017 5:43:27 PM
338 - 127 = ,211, 14,22/8/2017 5:43:27 PM
80 + 289 = ,369, 14,22/8/2017 5:43:27 PM
249 - 229 = ,020, 14,22/8/2017 5:43:27 PM
100 + 309 = ,409, 14,22/8/2017 5:43:27 PM
290 - 83 = ,207, 14,22/8/2017 5:43:27 PM
383 - 344 = ,039, 14,22/8/2017 5:43:27 PM
296 - 117 = ,179, 14,22/8/2017 5:43:27 PM
182 + 185 = ,367, 14,22/8/2017 5:43:27 PM
280 + 219 = ,499, 14,22/8/2017 5:43:27 PM
238 - 115 = ,123, 14,22/8/2017 5:43:27 PM
295 - 106 = ,189, 14,22/8/2017 5:43:27 PM
320 - 261 = ,59, 14,22/8/2017 5:43:27 PM
394 - 292 = ,102, 14,22/8/2017 5:43:27 PM
122 + 101 = ,223, 14,22/8/2017 5:43:27 PM
186 + 201 = ,387, 15,22/8/2017 5:57:16 PM
243 + 204 = ,447, 15,22/8/2017 5:57:16 PM
326 + 84 = ,410, 15,22/8/2017 5:57:16 PM
350 - 342 = ,08, 15,22/8/2017 5:57:16 PM
268 + 159 = ,427, 15,22/8/2017 5:57:16 PM
119 - 117 = ,02, 15,22/8/2017 5:57:16 PM
82 + 171 = ,253, 15,22/8/2017 5:57:16 PM
275 - 263 = ,012, 15,22/8/2017 5:57:16 PM
113 + 302 = ,415, 15,22/8/2017 5:57:16 PM
330 - 88 = ,242, 15,22/8/2017 5:57:16 PM
399 - 286 = ,113, 15,22/8/2017 5:57:16 PM
354 - 160 = ,194, 15,22/8/2017 5:57:16 PM
174 + 263 = ,437, 15,22/8/2017 5:57:16 PM
279 - 216 = ,063, 16,22/8/2017 6:06:17 PM
369 - 146 = ,223, 16,22/8/2017 6:06:17 PM
305 + 106 = ,411, 16,22/8/2017 6:06:17 PM
331 + 99 = ,430, 16,22/8/2017 6:06:17 PM
171 + 224 = ,395, 16,22/8/2017 6:06:17 PM
152 + 92 = ,244, 16,22/8/2017 6:06:17 PM
95 + 148 = ,243, 16,22/8/2017 6:06:17 PM
213 + 102 = ,315, 16,22/8/2017 6:06:17 PM
243 + 234 = ,477, 16,22/8/2017 6:06:17 PM
340 - 332 = ,08, 16,22/8/2017 6:06:17 PM
119 - 82 = ,37, 16,22/8/2017 6:06:17 PM
304 - 169 = ,135, 16,22/8/2017 6:06:17 PM
346 + 114 = ,460, 16,22/8/2017 6:06:17 PM
361 + 89 = ,450, 16,22/8/2017 6:06:17 PM
295 - 257 = ,038, 16,22/8/2017 6:06:17 PM
385 - 292 = ,93, 16,22/8/2017 6:06:17 PM
153 + 123 = ,276, 16,22/8/2017 6:06:17 PM
214 + 245 = ,459, 16,22/8/2017 6:06:17 PM
129 - 105 = ,024, 17,22/8/2017 6:21:35 PM
162 + 260 = ,422, 17,22/8/2017 6:21:35 PM
124 + 243 = ,367, 17,22/8/2017 6:21:35 PM
244 + 205 = ,449, 17,22/8/2017 6:21:35 PM
115 + 110 = ,225, 17,22/8/2017 6:21:35 PM
122 + 223 = ,345, 17,22/8/2017 6:21:35 PM
192 + 220 = ,412, 17,22/8/2017 6:21:35 PM
389 - 246 = ,143, 17,22/8/2017 6:21:35 PM
125 + 103 = ,228, 17,22/8/2017 6:21:35 PM
121 + 361 = ,482, 17,22/8/2017 6:21:35 PM
106 + 263 = ,369, 17,22/8/2017 6:21:35 PM
107 + 340 = ,447, 17,22/8/2017 6:21:35 PM
352 - 340 = ,012, 17,22/8/2017 6:21:35 PM
112 + 377 = ,489, 17,22/8/2017 6:21:35 PM
136 + 134 = ,270, 17,22/8/2017 6:21:35 PM
158 - 119 = ,039, 17,22/8/2017 6:21:35 PM
62 - 42 = ,20, 1,22/8/2017 7:16:41 PM
65 + 33 = ,98, 1,22/8/2017 7:16:41 PM
92 - 30 = ,62, 1,22/8/2017 7:16:41 PM
97 - 24 = ,73, 1,22/8/2017 7:16:41 PM
57 + 14 = ,71, 1,22/8/2017 7:16:41 PM
34 + 41 = ,75, 1,22/8/2017 7:16:41 PM
10 + 40 = ,50, 1,22/8/2017 7:16:41 PM
95 - 36 = ,59, 1,22/8/2017 7:16:41 PM
90 - 50 = ,40, 1,22/8/2017 7:16:41 PM
80 - 47 = ,33, 1,22/8/2017 7:16:41 PM
48 - 10 = ,38, 1,22/8/2017 7:16:41 PM
16 - 10 = ,06, 1,22/8/2017 7:16:41 PM
17 + 78 = ,95, 1,22/8/2017 7:16:41 PM
41 - 12 = ,29, 1,22/8/2017 7:16:41 PM
93 - 42 = ,51, 1,22/8/2017 7:16:41 PM
13 + 72 = ,85, 1,22/8/2017 7:16:41 PM
31 + 28 = ,59, 1,22/8/2017 7:16:41 PM
69 - 51 = ,18, 1,22/8/2017 7:16:41 PM
31 + 49 = ,80, 1,22/8/2017 7:16:41 PM
20 + 47 = ,67, 2,22/8/2017 7:18:48 PM
91 - 42 = ,49, 2,22/8/2017 7:18:48 PM
16 + 52 = ,68, 2,22/8/2017 7:18:48 PM
96 - 71 = ,25, 2,22/8/2017 7:18:48 PM
83 - 64 = ,19, 2,22/8/2017 7:18:48 PM
18 + 46 = ,64, 2,22/8/2017 7:18:48 PM
83 - 34 = ,49, 2,22/8/2017 7:18:48 PM
36 - 21 = ,15, 2,22/8/2017 7:18:48 PM
60 + 37 = ,97, 2,22/8/2017 7:18:48 PM
19 - 12 = ,07, 2,22/8/2017 7:18:48 PM
68 - 38 = ,30, 2,22/8/2017 7:18:48 PM
98 - 20 = ,78, 2,22/8/2017 7:18:48 PM
64 - 14 = ,50, 2,22/8/2017 7:18:48 PM
43 + 20 = ,63, 2,22/8/2017 7:18:48 PM
57 - 47 = ,10, 2,22/8/2017 7:18:48 PM
48 - 19 = ,29, 2,22/8/2017 7:18:48 PM
70 - 22 = ,48, 2,22/8/2017 7:18:48 PM
97 - 36 = ,61, 2,22/8/2017 7:18:48 PM
78 - 46 = ,32, 2,22/8/2017 7:18:48 PM
14 + 27 = ,41, 2,22/8/2017 7:18:48 PM
58 - 23 = ,35, 3,22/8/2017 7:23:34 PM
56 + 34 = ,90, 3,22/8/2017 7:23:34 PM
18 + 14 = ,32, 3,22/8/2017 7:23:34 PM
34 + 63 = ,97, 3,22/8/2017 7:23:34 PM
80 - 73 = ,07, 3,22/8/2017 7:23:34 PM
62 - 52 = ,10, 3,22/8/2017 7:23:34 PM
14 + 82 = ,96, 3,22/8/2017 7:23:34 PM
30 + 31 = ,61, 3,22/8/2017 7:23:34 PM
99 - 82 = ,17, 3,22/8/2017 7:23:34 PM
75 - 63 = ,12, 3,22/8/2017 7:23:34 PM
47 + 13 = ,60, 3,22/8/2017 7:23:34 PM
67 + 24 = ,91, 3,22/8/2017 7:23:34 PM
75 - 35 = ,40, 3,22/8/2017 7:23:34 PM
69 - 23 = ,46, 3,22/8/2017 7:23:34 PM
85 - 52 = ,33, 3,22/8/2017 7:23:34 PM
25 + 61 = ,86, 3,22/8/2017 7:23:34 PM
38 - 28 = ,10, 3,22/8/2017 7:23:34 PM
16 + 13 = ,29, 3,22/8/2017 7:23:34 PM
87 - 62 = ,25, 3,22/8/2017 7:23:34 PM
65 - 51 = ,14, 3,22/8/2017 7:23:34 PM
45 + 13 = ,58, 4,22/8/2017 7:32:46 PM
21 + 55 = ,76, 4,22/8/2017 7:32:46 PM
62 + 11 = ,73, 4,22/8/2017 7:32:46 PM
49 + 32 = ,81, 4,22/8/2017 7:32:46 PM
28 + 16 = ,44, 4,22/8/2017 7:32:46 PM
86 - 37 = ,49, 4,22/8/2017 7:32:46 PM
80 - 62 = ,18, 4,22/8/2017 7:32:46 PM
85 - 50 = ,35, 4,22/8/2017 7:32:46 PM
75 - 53 = ,22, 4,22/8/2017 7:32:46 PM
85 - 64 = ,21, 4,22/8/2017 7:32:46 PM
95 - 43 = ,52, 4,22/8/2017 7:32:46 PM
77 - 11 = ,66, 4,22/8/2017 7:32:46 PM
80 - 45 = ,35, 4,22/8/2017 7:32:46 PM
39 + 18 = ,57, 4,22/8/2017 7:32:46 PM
38 - 20 = ,18, 4,22/8/2017 7:32:46 PM
65 - 54 = ,11, 4,22/8/2017 7:32:46 PM
42 + 53 = ,95, 4,22/8/2017 7:32:46 PM
92 - 85 = ,07, 4,22/8/2017 7:32:46 PM
87 - 55 = ,32, 4,22/8/2017 7:32:46 PM
78 - 43 = ,35, 4,22/8/2017 7:32:46 PM
35 + 15 = ,50, 5,22/8/2017 7:35:20 PM
29 + 38 = ,67, 5,22/8/2017 7:35:20 PM
56 - 12 = ,44, 5,22/8/2017 7:35:20 PM
48 - 39 = ,09, 5,22/8/2017 7:35:20 PM
90 - 57 = ,33, 5,22/8/2017 7:35:20 PM
55 - 33 = ,22, 5,22/8/2017 7:35:20 PM
54 - 45 = ,09, 5,22/8/2017 7:35:20 PM
86 - 68 = ,18, 5,22/8/2017 7:35:20 PM
98 - 53 = ,45, 5,22/8/2017 7:35:20 PM
66 + 14 = ,80, 5,22/8/2017 7:35:20 PM
79 - 25 = ,54, 5,22/8/2017 7:35:20 PM
91 - 53 = ,38, 5,22/8/2017 7:35:20 PM
22 - 11 = ,11, 5,22/8/2017 7:35:20 PM
43 + 39 = ,82, 5,22/8/2017 7:35:20 PM
60 - 13 = ,47, 5,22/8/2017 7:35:20 PM
74 - 70 = ,04, 5,22/8/2017 7:35:20 PM
21 + 34 = ,55, 5,22/8/2017 7:35:20 PM
27 + 68 = ,95, 5,22/8/2017 7:35:20 PM
82 - 76 = ,06, 5,22/8/2017 7:35:20 PM
51 + 27 = ,78, 5,22/8/2017 7:35:20 PM
58 + 23 = ,81, 6,22/8/2017 7:39:04 PM
68 - 12 = ,56, 6,22/8/2017 7:39:04 PM
95 - 26 = ,69, 6,22/8/2017 7:39:04 PM
13 + 36 = ,49, 6,22/8/2017 7:39:04 PM
51 + 33 = ,84, 6,22/8/2017 7:39:04 PM
52 + 38 = ,90, 6,22/8/2017 7:39:04 PM
75 - 59 = ,16, 6,22/8/2017 7:39:04 PM
45 + 11 = ,56, 6,22/8/2017 7:39:04 PM
92 - 15 = ,77, 6,22/8/2017 7:39:04 PM
55 + 21 = ,76, 6,22/8/2017 7:39:04 PM
73 - 59 = ,14, 6,22/8/2017 7:39:04 PM
90 - 71 = ,19, 6,22/8/2017 7:39:04 PM
38 + 19 = ,57, 6,22/8/2017 7:39:04 PM
77 - 54 = ,23, 6,22/8/2017 7:39:04 PM
53 + 44 = ,97, 6,22/8/2017 7:39:04 PM
84 - 25 = ,59, 6,22/8/2017 7:39:04 PM
87 - 43 = ,44, 6,22/8/2017 7:39:04 PM
21 + 52 = ,73, 6,22/8/2017 7:39:04 PM
12 + 30 = ,42, 6,22/8/2017 7:39:04 PM
14 + 31 = ,45, 6,22/8/2017 7:39:04 PM
179 + 218 = ,397, 2,22/8/2017 7:47:00 PM
381 - 233 = ,148, 2,22/8/2017 7:47:00 PM
186 + 130 = ,316, 2,22/8/2017 7:47:00 PM
238 + 260 = ,498, 2,22/8/2017 7:47:00 PM
313 + 180 = ,493, 2,22/8/2017 7:47:00 PM
355 - 108 = ,247, 2,22/8/2017 7:47:00 PM
182 + 142 = ,324, 2,22/8/2017 7:47:00 PM
326 - 82 = ,244, 2,22/8/2017 7:47:00 PM
367 - 240 = ,127, 2,22/8/2017 7:47:00 PM
329 - 135 = ,194, 2,22/8/2017 7:47:00 PM
292 + 134 = ,426, 2,22/8/2017 7:47:00 PM
101 + 295 = ,396, 2,22/8/2017 7:47:00 PM
363 - 106 = ,257, 2,22/8/2017 7:47:00 PM
170 + 363 = ,533, 2,22/8/2017 7:47:00 PM
142 + 310 = ,452, 2,22/8/2017 7:47:00 PM
130 + 357 = ,487, 2,22/8/2017 7:47:00 PM
293 + 89 = ,382, 2,22/8/2017 7:47:00 PM
134 + 370 = ,504, 2,22/8/2017 7:47:00 PM
114 + 84 = ,198, 3,22/8/2017 7:56:45 PM
136 + 263 = ,399, 3,22/8/2017 7:56:45 PM
205 + 132 = ,337, 3,22/8/2017 7:56:45 PM
261 + 97 = ,358, 3,22/8/2017 7:56:45 PM
111 + 201 = ,312, 3,22/8/2017 7:56:45 PM
371 - 108 = ,263, 3,22/8/2017 7:56:45 PM
151 + 182 = ,333, 3,22/8/2017 7:56:45 PM
363 - 93 = ,270, 3,22/8/2017 7:56:45 PM
242 + 94 = ,336, 3,22/8/2017 7:56:45 PM
317 - 107 = ,210, 3,22/8/2017 7:56:45 PM
393 - 156 = ,237, 3,22/8/2017 7:56:45 PM
280 + 266 = ,546, 3,22/8/2017 7:56:45 PM
286 - 230 = ,56, 3,22/8/2017 7:56:45 PM
114 + 158 = ,272, 3,22/8/2017 7:56:45 PM
143 + 90 = ,233, 3,22/8/2017 7:56:45 PM
332 + 254 = ,586, 3,22/8/2017 7:56:45 PM
188 + 273 = ,461, 3,22/8/2017 7:56:45 PM
126 + 166 = ,292, 4,22/8/2017 8:06:07 PM
111 + 345 = ,456, 4,22/8/2017 8:06:07 PM
297 + 247 = ,544, 4,22/8/2017 8:06:07 PM
288 - 144 = ,144, 4,22/8/2017 8:06:07 PM
235 + 238 = ,473, 4,22/8/2017 8:06:07 PM
397 - 322 = ,75, 4,22/8/2017 8:06:07 PM
302 + 171 = ,473, 4,22/8/2017 8:06:07 PM
239 + 329 = ,568, 4,22/8/2017 8:06:07 PM
320 - 132 = ,188, 4,22/8/2017 8:06:07 PM
379 - 175 = ,204, 4,22/8/2017 8:06:07 PM
